location_id,local_language_id,name,subtitle
729,1,しげみのどうくつ,しれんのま
729,3,우거진 동굴,시련의 방
729,4,蔥鬱洞窟,考驗之地
729,5,Grotte Verdoyante,Zone de l’Épreuve
729,6,Vegetationshöhle,Prüfungsbereich
729,7,Cueva Sotobosque,Sala de la Prueba
729,8,Grotta Sottobosco,Luogo della Prova
729,9,Verdant Cavern,Trial Site
729,11,茂みの洞窟,試練の間
729,12,葱郁洞窟,考验之地
730,1,しげみのどうくつ,ぬしのま
730,3,우거진 동굴,주인의 방
730,4,蔥鬱洞窟,霸主居處
730,5,Grotte Verdoyante,Repaire du Dominant
730,6,Vegetationshöhle,Herrscherbereich
730,7,Cueva Sotobosque,Sala del Dominante
730,8,Grotta Sottobosco,Arena del Dominante
730,9,Verdant Cavern,Totem’s Den
730,11,茂みの洞窟,ぬしの間
730,12,葱郁洞窟,霸主居处
731,1,４ばんどうろ,
731,3,4번도로,
731,4,４號道路,
731,5,Route 4,
731,6,Route 4,
731,7,Ruta 4,
731,8,Percorso 4,
731,9,Route 4,
731,11,４番道路,
731,12,４号道路,
732,1,５ばんどうろ,
732,3,5번도로,
732,4,５號道路,
732,5,Route 5,
732,6,Route 5,
732,7,Ruta 5,
732,8,Percorso 5,
732,9,Route 5,
732,11,５番道路,
732,12,５号道路,
733,1,６ばんどうろ,
733,3,6번도로,
733,4,６號道路,
733,5,Route 6,
733,6,Route 6,
733,7,Ruta 6,
733,8,Percorso 6,
733,9,Route 6,
733,11,６番道路,
733,12,６号道路,
734,1,７ばんどうろ,
734,3,7번도로,
734,4,７號道路,
734,5,Route 7,
734,6,Route 7,
734,7,Ruta 7,
734,8,Percorso 7,
734,9,Route 7,
734,11,７番道路,
734,12,７号道路,
735,1,８ばんどうろ,
735,3,8번도로,
735,4,８號道路,
735,5,Route 8,
735,6,Route 8,
735,7,Ruta 8,
735,8,Percorso 8,
735,9,Route 8,
735,11,８番道路,
735,12,８号道路,
736,1,９ばんどうろ,
736,3,9번도로,
736,4,９號道路,
736,5,Route 9,
736,6,Route 9,
736,7,Ruta 9,
736,8,Percorso 9,
736,9,Route 9,
736,11,９番道路,
736,12,９号道路,
737,1,ハノハノリゾート,
737,3,하노하노리조트,
737,4,豪諾豪諾度假地,
737,5,Club Hano-Hano,
737,6,Hanohano-Resort,
737,7,Resort Hanohano,
737,8,Resort Hanu Hanu,
737,9,Hano Grand Resort,
737,11,ハノハノリゾート,
737,12,豪诺豪诺度假地,
738,1,ハノハノビーチ,
738,3,하노하노비치,
738,4,豪諾豪諾海灘,
738,5,Plage Hano-Hano,
738,6,Hanohano-Strand,
738,7,Playa de Hanohano,
738,8,Spiaggia Hanu Hanu,
738,9,Hano Beach,
738,11,ハノハノビーチ,
738,12,豪诺豪诺海滩,
739,1,アーカラのはなぞの,
739,3,아칼라 화원,
739,4,阿卡拉花園,
739,5,Jardin d’Akala,
739,6,Akala-Blumenmeer,
739,7,Jardines de Akala,
739,8,Prato Akala,
739,9,Akala Meadow,
739,11,アーカラの花園,
739,12,阿卡拉花园,
740,1,オハナタウン,
740,3,오하나마을,
740,4,歐哈納鎮,
740,5,Ohana,
740,6,Ohana,
740,7,Pueblo Ohana,
740,8,Ohana,
740,9,Paniola Town,
740,11,オハナタウン,
740,12,欧哈纳镇,
741,1,カンタイシティ,
741,3,환대시티,
741,4,慷待市,
741,5,Ho’ohale,
741,6,Kantai City,
741,7,Ciudad Kantai,
741,8,Kantai,
741,9,Heahea City,
741,11,カンタイシティ,
741,12,慷待市,
742,1,コニコシティ,
742,3,코니코니시티,
742,4,可霓可市,
742,5,Konikoni,
742,6,Konikoni City,
742,7,Ciudad Konikoni,
742,8,Konikoni,
742,9,Konikoni City,
742,11,コニコシティ,
742,12,可霓可市,
743,1,ロイヤルアベニュー,
743,3,로열 애버뉴,
743,4,皇家大道,
743,5,Rue du Dôme Royal,
743,6,Avenue Royale,
743,7,Avenida Royale,
743,8,Viale Royale,
743,9,Royal Avenue,
743,11,ロイヤルアベニュー,
743,12,皇家大道,
744,1,メモリアルヒル,
744,3,메모리얼힐,
744,4,回憶之丘,
744,5,Colline Memento,
744,6,Hügel des Gedenkens,
744,7,Colina del Recuerdo,
744,8,Colle della Memoria,
744,9,Memorial Hill,
744,11,メモリアルヒル,
744,12,回忆之丘,
745,1,オハナぼくじょう,
745,3,오하나목장,
745,4,歐哈納牧場,
745,5,Ranch Ohana,
745,6,Ohana-Farm,
745,7,Rancho Ohana,
745,8,Fattoria Ohana,
745,9,Paniola Ranch,
745,11,オハナ牧場,
745,12,欧哈纳牧场,
746,1,ヴェラかざんこうえん,
746,3,벨라화산공원,
746,4,維拉火山公園,
746,5,Parc Volcanique,
746,6,Wela-Vulkanpark,
746,7,Área Volcánica Wela,
746,8,Parco Vulcano Wela,
746,9,Wela Volcano Park,
746,11,ヴェラ火山公園,
746,12,维拉火山公园,
747,1,ヴェラかざんこうえん,ぬしのま
747,3,벨라화산공원,주인의 방
747,4,維拉火山公園,霸主居處
747,5,Parc Volcanique,Repaire du Dominant
747,6,Wela-Vulkanpark,Herrscherbereich
747,7,Área Volcánica Wela,Sala del Dominante
747,8,Parco Vulcano Wela,Arena del Dominante
747,9,Wela Volcano Park,Totem’s Den
747,11,ヴェラ火山公園,ぬしの間
747,12,维拉火山公园,霸主居处
748,1,せせらぎのおか,
748,3,잔잔한물가언덕,
748,4,潺潺之丘,
748,5,Colline Clapotis,
748,6,Plätscherhügel,
748,7,Colina Saltagua,
748,8,Collina Scrosciante,
748,9,Brooklet Hill,
748,11,せせらぎの丘,
748,12,潺潺之丘,
749,1,せせらぎのおか,ぬしのま
749,3,잔잔한물가언덕,주인의 방
749,4,潺潺之丘,霸主居處
749,5,Colline Clapotis,Repaire du Dominant
749,6,Plätscherhügel,Herrscherbereich
749,7,Colina Saltagua,Sala del Dominante
749,8,Collina Scrosciante,Arena del Dominante
749,9,Brooklet Hill,Totem’s Den
749,11,せせらぎの丘,ぬしの間
749,12,潺潺之丘,霸主居处
750,1,シェードジャングル,
750,3,셰이드정글,
750,4,樹蔭叢林,
750,5,Jungle Sombrefeuille,
750,6,Schattendschungel,
750,7,Jungla Umbría,
750,8,Giungla Ombrosa,
750,9,Lush Jungle,
750,11,シェードジャングル,
750,12,树荫丛林,
751,1,いのちのいせき,
751,3,생명의 유적,
751,4,生命遺跡,
751,5,Ruines de l’Éveil,
751,6,Ruinen des Lebens,
751,7,Ruinas de la Vida,
751,8,Tempio della Vita,
751,9,Ruins of Life,
751,11,命の遺跡,
751,12,生命遗迹,
752,1,アーカラじまはずれ,
752,3,아칼라외곽,
752,4,阿卡拉島郊外,
752,5,Côte Reculée d’Akala,
752,6,Akala-Küstenstreifen,
752,7,Afueras de Akala,
752,8,Punta Akala,
752,9,Akala Outskirts,
752,11,アーカラ島はずれ,
752,12,阿卡拉岛郊外,
753,1,ディグダトンネル,
753,3,디그다터널,
753,4,地鼠隧道,
753,5,Tunnel Taupiqueur,
753,6,Digda-Tunnel,
753,7,Túnel Diglett,
753,8,Tunnel Diglett,
753,9,Diglett’s Tunnel,
753,11,ディグダトンネル,
753,12,地鼠隧道,
754,1,ロイヤルドーム,
754,3,로열돔,
754,4,皇家巨蛋,
754,5,Dôme Royal,
754,6,Dome Royale,
754,7,Estadio Royale,
754,8,Stadio Royale,
754,9,Battle Royal Dome,
754,11,ロイヤルドーム,
754,12,皇家巨蛋,
755,1,１０ばんどうろ,
755,3,10번도로,
755,4,１０號道路,
755,5,Route 10,
755,6,Route 10,
755,7,Ruta 10,
755,8,Percorso 10,
755,9,Route 10,
755,11,１０番道路,
755,12,１０号道路,
756,1,１１ばんどうろ,
756,3,11번도로,
756,4,１１號道路,
756,5,Route 11,
756,6,Route 11,
756,7,Ruta 11,
756,8,Percorso 11,
756,9,Route 11,
756,11,１１番道路,
756,12,１１号道路,
757,1,ウラウラビーチ,
757,3,울라울라비치,
757,4,烏拉烏拉海灘,
757,5,Plage d’Ula-Ula,
757,6,Strand von Ula-Ula,
757,7,Playa de Ula-Ula,
757,8,Spiaggia di Ula Ula,
757,9,Ula’ula Beach,
757,11,ウラウラビーチ,
757,12,乌拉乌拉海滩,
758,1,１３ばんどうろ,
758,3,13번도로,
758,4,１３號道路,
758,5,Route 13,
758,6,Route 13,
758,7,Ruta 13,
758,8,Percorso 13,
758,9,Route 13,
758,11,１３番道路,
758,12,１３号道路,
759,1,カプのむら,
759,3,카푸마을,
759,4,卡璞村,
759,5,Village Toko,
759,6,Dorf der Kapu,
759,7,Aldea Tapu,
759,8,Villaggio Tapu,
759,9,Tapu Village,
759,11,カプの村,
759,12,卡璞村,
760,1,１５ばんすいどう,
760,3,15번수로,
760,4,１５號水路,
760,5,Route 15,
760,6,Route 15 (Wasserweg),
760,7,Ruta 15,
760,8,Percorso 15,
760,9,Route 15,
760,11,１５番水道,
760,12,１５号水路,
761,1,１６ばんどうろ,
761,3,16번도로,
761,4,１６號道路,
761,5,Route 16,
761,6,Route 16,
761,7,Ruta 16,
761,8,Percorso 16,
761,9,Route 16,
761,11,１６番道路,
761,12,１６号道路,
762,1,１７ばんどうろ,
762,3,17번도로,
762,4,１７號道路,
762,5,Route 17,
762,6,Route 17,
762,7,Ruta 17,
762,8,Percorso 17,
762,9,Route 17,
762,11,１７番道路,
762,12,１７号道路,
763,1,１２ばんどうろ,
763,3,12번도로,
763,4,１２號道路,
763,5,Route 12,
763,6,Route 12,
763,7,Ruta 12,
763,8,Percorso 12,
763,9,Route 12,
763,11,１２番道路,
763,12,１２号道路,
764,1,ハイナさばく,
764,3,하이나사막,
764,4,哈伊納沙漠,
764,5,Désert Haina,
764,6,Haina-Wüste,
764,7,Desierto de Haina,
764,8,Deserto Haina,
764,9,Haina Desert,
764,11,ハイナ砂漠,
764,12,哈伊纳沙漠,
765,1,１４ばんどうろ,
765,3,14번도로,
765,4,１４號道路,
765,5,Route 14,
765,6,Route 14,
765,7,Ruta 14,
765,8,Percorso 14,
765,9,Route 14,
765,11,１４番道路,
765,12,１４号道路,
766,1,ウラウラのはなぞの,
766,3,울라울라 화원,
766,4,烏拉烏拉花園,
766,5,Jardin d’Ula-Ula,
766,6,Ula-Ula-Blumenmeer,
766,7,Jardines de Ula-Ula,
766,8,Prato Ula Ula,
766,9,Ula’ula Meadow,
766,11,ウラウラの花園,
766,12,乌拉乌拉花园,
767,1,ポータウン,
767,3,포마을,
767,4,魄鎮,
767,5,Kokohio,
767,6,Po’u,
767,7,Pueblo Po,
767,8,Poh,
767,9,Po Town,
767,11,ポータウン,
767,12,魄镇,
768,1,マリエシティ,
768,3,말리에시티,
768,4,馬利埃靜市,
768,5,Malié,
768,6,Malihe City,
768,7,Ciudad Malíe,
768,8,Malie,
768,9,Malie City,
768,11,マリエシティ,
768,12,马利埃静市,
769,1,マリエていえん,
769,3,말리에 정원,
769,4,馬利埃庭園,
769,5,Parc de Malié,
769,6,Malihe-Ziergarten,
769,7,Parque de Malíe,
769,8,Giardino di Malie,
769,9,Malie Garden,
769,11,マリエ庭園,
769,12,马利埃庭园,
770,1,ホクラニだけ,
770,3,호쿠라니큰산,
770,4,輝克拉尼山,
770,5,Mont Hokulani,
770,6,Hokulani-Berg,
770,7,Pico Hokulani,
770,8,Picco Hokulani,
770,9,Mount Hokulani,
770,11,ホクラニ岳,
770,12,辉克拉尼山,
771,1,ホテリやま,
771,3,화끈산,
771,4,火特力山,
771,5,Mont Ardent,
771,6,Glühberg,
771,7,Monte Rubor,
771,8,Monte Tepore,
771,9,Blush Mountain,
771,11,ホテリ山,
771,12,火特力山,
772,1,みのりのいせき,
772,3,결실의 유적,
772,4,豐收遺跡,
772,5,Ruines de l’Essor,
772,6,Ruinen des Gedeihens,
772,7,Ruinas de la Cosecha,
772,8,Tempio del Raccolto,
772,9,Ruins of Abundance,
772,11,実りの遺跡,
772,12,丰收遗迹,
773,1,にちりんのみずうみ,
773,3,일륜의 호수,
773,4,日輪湖,
773,5,Lac du Halo Solaire,
773,6,Sonnenkreis-See,
773,7,Lago Corosol,
773,8,Lago Solare,
773,9,Lake of the Sunne,
773,11,日輪の湖,
773,12,日轮湖,
774,1,がちりんのみずうみ,
774,3,월륜의 호수,
774,4,月輪湖,
774,5,Lac du Halo Lunaire,
774,6,Mondscheiben-See,
774,7,Lago Coroluna,
774,8,Lago Lunare,
774,9,Lake of the Moone,
774,11,月輪の湖,
774,12,月轮湖,
775,1,ラナキラマウンテン,
775,3,라나키라마운틴,
775,4,拉納基拉山,
775,5,Mont Lanakila,
775,6,Mount Lanakila,
775,7,Monte Lanakila,
775,8,Monte Lanakila,
775,9,Mount Lanakila,
775,11,ラナキラマウンテン,
775,12,拉纳基拉山,
776,1,いかがわしきやしき,
776,3,수상한 저택,
776,4,可疑宅邸,
776,5,Manoir Chelou,
776,6,Lottervilla,
776,7,Mansión Misteriosa,
776,8,Villa Losca,
776,9,Shady House,
776,11,いかがわしき屋敷,
776,12,可疑宅邸,
777,1,スーパー・メガやす,あとち
777,3,슈퍼・메가싸네,철거지
777,4,超值超市,舊址
777,5,Bradley Prix,Site désaffecté
777,6,Schnäppchenparadies,Verlassener Laden
777,7,Súper Ultraganga,Local Abandonado
777,8,Supermarket Affaroni,Edificio Abbandonato
777,9,Thrifty Megamart,Abandoned Site
777,11,スーパー・メガやす,跡地
777,12,超值超市,旧址
778,1,ホクラニてんもんだい,
778,3,호쿠라니천문대,
778,4,輝克拉尼天文台,
778,5,Observatoire,
778,6,Hokulani-Sternwarte,
778,7,Observ. de Hokulani,
778,8,Osservatorio,
778,9,Hokulani Observatory,
778,11,ホクラニ天文台,
778,12,辉克拉尼天文台,
779,1,ポケモンリーグ,
779,3,포켓몬리그,
779,4,寶可夢聯盟,
779,5,Ligue Pokémon,
779,6,Pokémon-Liga,
779,7,Liga Pokémon,
779,8,Lega Pokémon,
779,9,Pokémon League,
779,11,ポケモンリーグ,
779,12,宝可梦联盟,
780,1,ポニのはなぞの,
780,3,포니 화원,
780,4,波尼花園,
780,5,Jardin de Poni,
780,6,Poni-Blumenmeer,
780,7,Jardines de Poni,
780,8,Prato Poni,
780,9,Poni Meadow,
780,11,ポニの花園,
780,12,波尼花园,
781,1,ポニのげんや,
781,3,포니들판,
781,4,波尼原野,
781,5,Prairie de Poni,
781,6,Wildnis von Poni,
781,7,Prado de Poni,
781,8,Piana di Poni,
781,9,Poni Wilds,
781,11,ポニの原野,
781,12,波尼原野,
782,1,ポニのこどう,
782,3,포니옛길,
782,4,波尼古道,
782,5,Vieille Route,
782,6,Alter Pfad von Poni,
782,7,Antiguo Paso de Poni,
782,8,Via Antica di Poni,
782,9,Ancient Poni Path,
782,11,ポニの古道,
782,12,波尼古道,
783,1,ポニのあらいそ,
783,3,포니의 거친 해안,
783,4,波尼鼓浪岩岸,
783,5,Récif de Poni,
783,6,Felsenküste von Poni,
783,7,Arrecife de Poni,
783,8,Scogliera di Poni,
783,9,Poni Breaker Coast,
783,11,ポニの荒磯,
783,12,波尼鼓浪岩岸,
784,1,ポニのじゅりん,
784,3,포니수림,
784,4,波尼樹林,
784,5,Forêt de Poni,
784,6,Wald von Poni,
784,7,Bosque de Poni,
784,8,Foresta di Poni,
784,9,Poni Grove,
784,11,ポニの樹林,
784,12,波尼树林,
785,1,ポニのこうや,
785,3,포니광야,
785,4,波尼曠野,
785,5,Plaine de Poni,
785,6,Ebene von Poni,
785,7,Llanura de Poni,
785,8,Prateria di Poni,
785,9,Poni Plains,
785,11,ポニの広野,
785,12,波尼旷野,
786,1,ポニのかいがん,
786,3,포니해안,
786,4,波尼海岸,
786,5,Côte de Poni,
786,6,Küste von Poni,
786,7,Costa de Poni,
786,8,Costa di Poni,
786,9,Poni Coast,
786,11,ポニの海岸,
786,12,波尼海岸,
787,1,ポニのけんろ,
787,3,포니험로,
787,4,波尼險路,
787,5,Chemin du Défi,
787,6,Beschwerlicher Pfad,
787,7,Pendiente de Poni,
787,8,Erta di Poni,
787,9,Poni Gauntlet,
787,11,ポニの険路,
787,12,波尼险路,
788,1,うみのたみのむら,
788,3,바다민족의 마을,
788,4,海洋居民之村,
788,5,Village Flottant,
788,6,Dorf des Seevolkes,
788,7,Aldea Marina,
788,8,Villaggio del Mare,
788,9,Seafolk Village,
788,11,海の民の村,
788,12,海洋居民之村,
789,1,ポニのだいきょうこく,
789,3,포니대협곡,
789,4,波尼大峽谷,
789,5,Grand Canyon de Poni,
789,6,Canyon von Poni,
789,7,Cañón de Poni,
789,8,Canyon di Poni,
789,9,Vast Poni Canyon,
789,11,ポニの大峡谷,
789,12,波尼大峡谷,
790,1,にちりんのさいだん,
790,3,일륜의 제단,
790,4,日輪祭壇,
790,5,Autel du Soleil,
790,6,Sonnenkreis-Podium,
790,7,Altar del Sol,
790,8,Altare Solare,
790,9,Altar of the Sunne,
790,11,日輪の祭壇,
790,12,日轮祭坛,
791,1,がちりんのさいだん,
791,3,월륜의 제단,
791,4,月輪祭壇,
791,5,Autel de la Lune,
791,6,Mondscheiben-Podium,
791,7,Altar de la Luna,
791,8,Altare Lunare,
791,9,Altar of the Moone,
791,11,月輪の祭壇,
791,12,月轮祭坛,
792,1,ひがんのいせき,
792,3,피안의 유적,
792,4,彼岸遺跡,
792,5,Ruines de l’Au-Delà,
792,6,Ruinen der Heimkehr,
792,7,Ruinas del Tránsito,
792,8,Tempio del Passaggio,
792,9,Ruins of Hope,
792,11,彼岸の遺跡,
792,12,彼岸遗迹,
793,1,エンドケイブ,
793,3,엔드케이브,
793,4,終結洞窟,
793,5,Caverne Coda,
793,6,Finalhöhle,
793,7,Gruta Desenlace,
793,8,Caverna Climax,
793,9,Resolution Cave,
793,11,エンドケイブ,
793,12,终结洞窟,
794,1,ナッシー・アイランド,
794,3,나시・아일랜드,
794,4,椰蛋樹島,
794,5,Île Noadkoko,
794,6,Kokowei-Eiland,
794,7,Isla Exeggutor,
794,8,Isola Exeggutor,
794,9,Exeggutor Island,
794,11,ナッシー・アイランド,
794,12,椰蛋树岛,
795,1,バトルツリー,
795,3,배틀트리,
795,4,對戰樹,
795,5,Arbre de Combat,
795,6,Kampfbaum,
795,7,Árbol de Combate,
795,8,Albero della Lotta,
795,9,Battle Tree,
795,11,バトルツリー,
795,12,对战树,
796,1,エーテルパラダイス,
796,3,에테르파라다이스,
796,4,以太樂園,
796,5,Paradis Æther,
796,6,Æther-Paradies,
796,7,Paraíso Æther,
796,8,Æther Paradise,
796,9,Aether Paradise,
796,11,エーテルパラダイス,
796,12,以太乐园,
797,1,ウルトラディープシー,
797,3,울트라딥시,
797,4,究極深海,
797,5,Ultra-Abysses,
797,6,Ultratiefsee,
797,7,Ultraabismo,
797,8,Ultrabisso,
797,9,Ultra Deep Sea,
797,11,ウルトラディープシー,
797,12,究极深海,
798,1,マリエシティ,はずれのみさき
798,3,말리에시티,외곽해안가
798,4,馬利埃靜市,市郊海角
798,5,Malié,Cap Passiloin
798,6,Malihe City,Kap am Stadtrand
798,7,Ciudad Malíe,Cabo de las Afueras
798,8,Malie,Promontorio di Malie
798,9,Malie City,Outer Cape
798,11,マリエシティ,はずれの岬
798,12,马利埃静市,市郊海角
799,1,ビッグウェーブビーチ,
799,3,빅웨이브비치,
799,4,大浪海灘,
799,5,Plage Big Wave,
799,6,Big Wave Beach,
799,7,Playa Big Wave,
799,8,Spiaggia Big Wave,
799,9,Big Wave Beach,
799,11,ビッグウェーブビーチ,
799,12,大浪海滩,
800,1,はまべのほらあな,
800,3,해변 동굴,
800,4,海灘洞穴,
800,5,Grotte de la Plage,
800,6,Strandhöhle,
800,7,Cueva Costera,
800,8,Caverna Costiera,
800,9,Sandy Cave,
800,11,浜辺の洞穴,
800,12,海滩洞穴,
801,1,カンタイビーチ,
801,3,환대비치,
801,4,慷待海灘,
801,5,Plage d’Ho’ohale,
801,6,Kantai-Strand,
801,7,Playa de Kantai,
801,8,Spiaggia di Kantai,
801,9,Heahea Beach,
801,11,カンタイビーチ,
801,12,慷待海滩,
802,1,ポニのビーチ,
802,3,포니비치,
802,4,波尼海灘,
802,5,Plage de Poni,
802,6,Strand von Poni,
802,7,Playa de Poni,
802,8,Spiaggia di Poni,
802,9,Poni Beach,
802,11,ポニのビーチ,
802,12,波尼海滩,
803,1,ウルトラメガロポリス,
803,3,울트라메가로폴리스,
803,4,究極大都會,
803,5,Ultra-Mégalopole,
803,6,Ultrametropolis,
803,7,Ultrópolis,
803,8,Ultramegalopoli,
803,9,Ultra Megalopolis,
803,11,ウルトラメガロポリス,
803,12,究极大都会,
804,1,メガロタワー,
804,3,메가로타워,
804,4,究極大都會塔,
804,5,Tour Mégalopole,
804,6,Metropo Tower,
804,7,Torre Ultrópolis,
804,8,Torre Megalopoli,
804,9,Megalo Tower,
804,11,メガロタワー,
804,12,究极大都会塔,
805,1,ウルトラプラント,
805,3,울트라플랜트,
805,4,究極發電廠,
805,5,Ultra-Centrale,
805,6,Ultrakraftwerk,
805,7,Ultragenerador,
805,8,Ultracentrale,
805,9,Ultra Plant,
805,11,ウルトラプラント,
805,12,究极发电厂,
806,1,ウルトラバレー,
806,3,울트라밸리,
806,4,究極峽谷,
806,5,Ultra-Vallée,
806,6,Ultratal,
806,7,Ultravalle,
806,8,Ultravalle,
806,9,Ultra Crater,
806,11,ウルトラバレー,
806,12,究极峡谷,
807,1,ウルトラデザート,
807,3,울트라데저트,
807,4,究極沙漠,
807,5,Ultra-Désert,
807,6,Ultrawüste,
807,7,Ultradesierto,
807,8,Ultradeserto,
807,9,Ultra Desert,
807,11,ウルトラデザート,
807,12,究极沙漠,
808,1,ウルトラフォレスト,
808,3,울트라포레스트,
808,4,究極森林,
808,5,Ultra-Forêt,
808,6,Ultrawald,
808,7,Ultrabosque,
808,8,Ultraforesta,
808,9,Ultra Forest,
808,11,ウルトラフォレスト,
808,12,究极森林,
809,1,ウルトラジャングル,
809,3,울트라정글,
809,4,究極叢林,
809,5,Ultra-Jungle,
809,6,Ultradschungel,
809,7,Ultrajungla,
809,8,Ultragiungla,
809,9,Ultra Jungle,
809,11,ウルトラジャングル,
809,12,究极丛林,
810,1,ウルトラビルディング,
810,3,울트라빌딩,
810,4,究極大廈,
810,5,Ultra-Gratte-Ciel,
810,6,Ultrawolkenkratzer,
810,7,Ultraurbe,
810,8,Ultragglomerato,
810,9,Ultra Ruin,
810,11,ウルトラビルディング,
810,12,究极大厦,
811,1,ウルトラスペースゼロ,
811,3,울트라스페이스제로,
811,4,究極空間零地帶,
811,5,Ultra-Dimension Zéro,
811,6,Ultradimension Zero,
811,7,Ultraespacio Cero,
811,8,Ultramondo Ignoto,
811,9,Ultra Space Wilds,
811,11,ウルトラスペースゼロ,
811,12,究极空间零地带,
812,1,ロケットだんのしろ,
812,3,로켓단의 성,
812,4,火箭隊城堡,
812,5,Château Rocket,
812,6,Rocket-Schloss,
812,7,Castillo Team Rocket,
812,8,Castello Team Rocket,
812,9,Team Rocket’s Castle,
812,11,ロケット団の城,
812,12,火箭队城堡,
813,1,こうやのよこあな,
813,3,황야 옆굴,
813,4,曠野洞窟,
813,5,Grotte de la Plaine,
813,6,Tunnel in der Ebene,
813,7,Gruta de la Llanura,
813,8,Grotta Prateria,
813,9,Plains Grotto,
813,11,広野の横穴,
813,12,旷野洞窟,
814,1,ピカチュウのたに,
814,3,피카츄 골짜기,
814,4,皮卡丘山谷,
814,5,Plaine des Pikachu,
814,6,Pikachu-Tal,
814,7,Valle de los Pikachu,
814,8,Valle dei Pikachu,
814,9,Pikachu Valley,
814,11,ピカチュウの谷,
814,12,皮卡丘山谷,
815,1,１ばんどうろ,トレーナーズスクール
815,3,1번도로,트레이너스쿨
815,4,１號道路,訓練家學校
815,5,Route 1,École de Dresseurs
815,6,Route 1,Trainerschule
815,7,Ruta 1,Escuela Entrenadores
815,8,Percorso 1,Scuola Allenatori
815,9,Route 1,Trainers’ School
815,11,１番道路,トレーナーズスクール
815,12,１号道路,训练家学校
816,1,ワカツダケトンネル,
816,3,경계터널,
816,4,分隔嶺隧道,
816,5,Tunnel Perce-Mont,
816,6,Spaltberg-Tunnel,
816,7,Túnel del Volcán,
816,8,Tunnel del Vulcano,
816,9,Dividing Peak Tunnel,
816,11,ワカツダケトンネル,
816,12,分隔岭隧道,
817,1,ロケットだんアジト,
817,3,로켓단아지트,
817,4,火箭隊基地,
817,5,Repaire Rocket,
817,6,Rocket-Versteck,
817,7,Guarida Rocket,
817,8,Rifugio Rocket,
817,9,Team Rocket Hideout,
817,11,ロケット団アジト,
817,12,火箭队基地,
818,1,ＧＯパーク,
818,3,GO파크,
818,4,GO Park,
818,5,GO Park,
818,6,GO Park,
818,7,GO Park,
818,8,GO Park,
818,9,GO Park complex,
818,11,ＧＯパーク,
818,12,GO Park,
819,1,シルフカンパニー,
819,3,실프주식회사,
819,4,西爾佛公司,
819,5,Sylphe SARL,
819,6,Silph Company,
819,7,Silph S. A.,
819,8,Silph S.p.A.,
819,9,Silph Co.,
819,11,シルフカンパニー,
819,12,西尔佛公司,
820,1,ポケモンリーグ,
820,3,포켓몬리그,
820,4,寶可夢聯盟,
820,5,Ligue Pokémon,
820,6,Pokémon-Liga,
820,7,Liga Pokémon,
820,8,Lega Pokémon,
820,9,Pokémon League,
820,11,ポケモンリーグ,
820,12,宝可梦联盟,
821,1,ハロンタウン,
821,3,펄롱마을,
821,4,化朗鎮,
821,5,Paddoxton,
821,6,Furlongham,
821,7,Pueblo Yarda,
821,8,Furlongham,
821,9,Postwick,
821,11,ハロンタウン,
821,12,化朗镇,
822,1,まどろみのもり,
822,3,꾸벅졸음숲,
822,4,微寐森林,
822,5,Forêt de Sleepwood,
822,6,Schlummerwald,
822,7,Bosque Oniria,
822,8,Bosco Assopito,
822,9,Slumbering Weald,
822,11,まどろみの森,
822,12,微寐森林,
823,1,１ばんどうろ,
823,3,1번도로,
823,4,１號道路,
823,5,Route 1,
823,6,Route 1,
823,7,Ruta 1,
823,8,Percorso 1,
823,9,Route 1,
823,11,１番道路,
823,12,１号道路,
824,1,ブラッシータウン,
824,3,브래시마을,
824,4,木桿鎮,
824,5,Brasswick,
824,6,Brassbury,
824,7,Pueblo Par,
824,8,Brassbury,
824,9,Wedgehurst,
824,11,ブラッシータウン,
824,12,木杆镇,
825,1,ブラッシータウンえき,
825,3,브래시마을역,
825,4,木桿鎮車站,
825,5,Gare de Brasswick,
825,6,Brassbury-Bahnhof,
825,7,Estación de Par,
825,8,Staz. di Brassbury,
825,9,Wedgehurst Station,
825,11,ブラッシータウン駅,
825,12,木杆镇车站,
826,1,２ばんどうろ,
826,3,2번도로,
826,4,２號道路,
826,5,Route 2,
826,6,Route 2,
826,7,Ruta 2,
826,8,Percorso 2,
826,9,Route 2,
826,11,２番道路,
826,12,２号道路,
827,1,エンジンシティ,
827,3,엔진시티,
827,4,機擎市,
827,5,Motorby,
827,6,Engine City,
827,7,Ciudad Pistón,
827,8,Steamington,
827,9,Motostoke,
827,11,エンジンシティ,
827,12,机擎市,
828,1,エンジンシティえき,
828,3,엔진시티역,
828,4,機擎市車站,
828,5,Gare de Motorby,
828,6,Engine-City-Bahnhof,
828,7,Estación de Pistón,
828,8,Staz. di Steamington,
828,9,Motostoke Station,
828,11,エンジンシティ駅,
828,12,机擎市车站,
829,1,エンジンスタジアム,
829,3,엔진스타디움,
829,4,機擎競技場,
829,5,Stade de Motorby,
829,6,Engine-Stadion,
829,7,Estadio de Pistón,
829,8,Stadio Steamington,
829,9,Motostoke Stadium,
829,11,エンジンスタジアム,
829,12,机擎竞技场,
830,1,３ばんどうろ,
830,3,3번도로,
830,4,３號道路,
830,5,Route 3,
830,6,Route 3,
830,7,Ruta 3,
830,8,Percorso 3,
830,9,Route 3,
830,11,３番道路,
830,12,３号道路,
831,1,ガラルこうざん,
