pokemon_id,version_id,flavor_text
332,9,"After spending thousands of years in
harsh deserts, its blood transformed into
the same substances as sand. It is
nocturnal, so it hunts at night."
332,10,"It lives in deserts. It becomes active at
night when it hunts for prey exhausted
from the desert’s heat."
332,11,"It lives in deserts. It becomes active at
night when it hunts for prey exhausted
from the desert’s heat."
332,12,"It becomes active at night,
seeking prey that is exhausted
from the day’s desert heat."
332,13,"It becomes active at night,
seeking prey that is exhausted
from the day’s desert heat."
332,14,"It becomes active at night,
seeking prey that is exhausted
from the day’s desert heat."
332,15,"Packs of them follow travelers
through the desert until
the travelers can no longer move."
332,16,"Packs of them follow travelers
through the desert until
the travelers can no longer move."
333,7,"SWABLU has light and fluffy wings that
are like cottony clouds. This POKéMON
is not frightened of people.It lands on the heads of people and
sits there like a cotton-fluff hat."
333,8,"SWABLU loves to make things clean.
If it spots something dirty, it will wipe
and polish it with its cottony wings.If its wings become dirty, this POKéMON
finds a stream and showers itself."
333,9,"A POKéMON that has wings like cottony
clouds. After enduring winter, in which
little food is available, SWABLU flocks
move closer to towns in the spring."
333,10,"It constantly grooms its cotton-like
wings. It takes a shower to clean
itself if it becomes dirty."
333,11,"It constantly grooms its cotton-like
wings. It takes a shower to clean
itself if it becomes dirty."
333,12,"Its wings are like cotton tufts.
If it perches on someone’s head,
it looks like a cotton hat."
333,13,"Its wings are like cotton tufts.
If it perches on someone’s head,
it looks like a cotton hat."
333,14,"It can’t relax if it or its
surroundings are not clean.
It wipes off dirt with its wings."
333,15,"Its wings bring cottony clouds to
mind. It grooms with springwater
and loves to sit on heads."
333,16,"Its wings bring cottony clouds to
mind. It grooms with springwater
and loves to sit on heads."
334,7,"ALTARIA dances and wheels through the
sky among billowing, cotton-like clouds.
By singing melodies in its crystal-clearvoice, this POKéMON makes its listeners
experience dreamy wonderment."
334,8,"ALTARIA sings in a gorgeous soprano.
Its wings are like cotton clouds.
This POKéMON catches updrafts with itsbuoyant wings and soars way up into
the wild blue yonder."
334,9,"It hums in a beautiful soprano voice.
It flies among white clouds in the blue
sky. It launches intensely hot fireballs
from its mouth."
334,10,"If you hear a beautiful melody trilling
deep among mountains far from people,
it is ALTARIA’s humming."
334,11,"If you hear a beautiful melody trilling
deep among mountains far from people,
it is ALTARIA’s humming."
334,12,"It looks like a fluffy cloud when
it is in flight. It hums with its
soprano voice."
334,13,"It looks like a fluffy cloud when
it is in flight. It hums with its
soprano voice."
334,14,"If it bonds with a person, it will
gently envelop the friend with its
soft wings, then hum."
334,15,"It flies gracefully through the
sky. Its melodic humming makes
you feel like you’re in a dream."
334,16,"It flies gracefully through the
sky. Its melodic humming makes
you feel like you’re in a dream."
335,7,"Memories of battling its arch-rival
SEVIPER are etched into every cell of
ZANGOOSE’s body.This POKéMON adroitly dodges attacks
with incredible agility."
335,8,"ZANGOOSE usually stays on all fours,
but when angered, it gets up on its
hind legs and extends its claws.This POKéMON shares a bitter rivalry
with SEVIPER that dates back over
generations."
335,9,"When it battles, it stands on its hind legs
and attacks with its sharply clawed
forelegs. Its fur bristles if it encounters
any SEVIPER."
335,10,"If it comes across a SEVIPER, its fur
bristles and it assumes its battle pose.
Its sharp claws are its best weapon."
335,11,"If it comes across a SEVIPER, its fur
bristles and it assumes its battle pose.
Its sharp claws are its best weapon."
335,12,"It has feuded with SEVIPER for
many generations. Its sharp claws
are its biggest weapons."
335,13,"It has feuded with SEVIPER for
many generations. Its sharp claws
are its biggest weapons."
335,14,"It has feuded with SEVIPER for
many generations. Its sharp claws
are its biggest weapons."
335,15,"Its fur would all stand on end if
it smelled a SEVIPER nearby.
Its sharp claws tear up its foes."
335,16,"Its fur would all stand on end if
it smelled a SEVIPER nearby.
Its sharp claws tear up its foes."
336,7,"SEVIPER shares a generations-long
feud with ZANGOOSE. The scars on its
body are evidence of vicious battles.This POKéMON attacks using its sword-
edged tail."
336,8,"SEVIPER’s swordlike tail serves two
purposes - it slashes foes and douses
them with secreted poison.This POKéMON will not give up its long-
running blood feud with ZANGOOSE."
336,9,"SEVIPER and ZANGOOSE are eternal rivals.
It counters a ZANGOOSE’s dazzling agility
with its swordlike tail, which also oozes
a horrible poison."
336,10,"It sharpens its swordlike tail on hard
rocks. It hides in tall grass and strikes
unwary prey with venomous fangs."
336,11,"It sharpens its swordlike tail on hard
rocks. It hides in tall grass and strikes
unwary prey with venomous fangs."
336,12,"For many generations, it has
feuded with ZANGOOSE. It whets its
bladed tail on rocks for battle."
336,13,"For many generations, it has
feuded with ZANGOOSE. It whets its
bladed tail on rocks for battle."
336,14,"For many generations, it has
feuded with ZANGOOSE. It whets its
bladed tail on rocks for battle."
336,15,"In battle, it uses its bladed tail to
counter any ZANGOOSE. It secretes
a deadly venom in its tail."
336,16,"In battle, it uses its bladed tail to
counter any ZANGOOSE. It secretes
a deadly venom in its tail."
337,7,"LUNATONE was discovered at a location
where a meteorite fell. As a result, some
people theorize that this POKéMONcame from space. However, no one has
been able to prove this theory so far."
337,8,"LUNATONE becomes active around the
time of the full moon. Instead of
walking, it moves by floating in midair.The POKéMON’s intimidating red eyes
cause all those who see it to become
transfixed with fear."
337,9,"It becomes very active on the night of
a full moon. This POKéMON was first
discovered 40 years ago at the site of
a meteor strike."
337,10,"Its health ebbs and flows with the lunar
cycle. It brims with power when exposed
to the light of the full moon."
337,11,"Its health ebbs and flows with the lunar
cycle. It brims with power when exposed
to the light of the full moon."
337,12,"Because it turns active on nights
of the full moon, it is said to have
some link to the lunar phases."
337,13,"Because it turns active on nights
of the full moon, it is said to have
some link to the lunar phases."
337,14,"Because it turns active on nights
of the full moon, it is said to have
some link to the lunar phases."
337,15,"It was discovered at the site of a
meteor strike 40 years ago. Its
stare can lull its foes to sleep."
337,16,"It was discovered at the site of a
meteor strike 40 years ago. Its
stare can lull its foes to sleep."
338,7,"SOLROCK is a new species of POKéMON
that is said to have fallen from space.
It floats in air and moves silently.In battle, this POKéMON releases
intensely bright light."
338,8,"Sunlight is the source of SOLROCK’s
power. It is said to possess the ability
to read the emotions of others.This POKéMON gives off intense heat
while rotating its body."
338,9,"Solar energy is the source of this 
POKéMON’s power. On sunny days, groups of
SOLROCK line up facing the sun and absorb
its light."
338,10,"It absorbs solar energy during the day.
Always expressionless, it can sense what
its foe is thinking."
338,11,"It absorbs solar energy during the day.
Always expressionless, it can sense what
its foe is thinking."
338,12,"A new Pokémon species, rumored
to be from the sun. It gives off
light while spinning."
338,13,"A new Pokémon species, rumored
to be from the sun. It gives off
light while spinning."
338,14,"A new Pokémon species, rumored
to be from the sun. It gives off
light while spinning."
338,15,"When it rotates itself, it gives off
light similar to the sun, thus
blinding its foes."
338,16,"When it rotates itself, it gives off
light similar to the sun, thus
blinding its foes."
339,7,"BARBOACH’s sensitive whiskers serve
as a superb radar system.
This POKéMON hides in mud, leaving onlyits two whiskers exposed while it waits
for prey to come along."
339,8,"BARBOACH’s body is covered with a
slimy film. If a foe grabs it, this
POKéMON just slips out of the enemy’sgrip.
This POKéMON grows weak if the slimy
coating dries up."
339,9,"Its body is covered with a slimy film.
The film acts as a barrier to prevent germs
in muddy water from entering the
BARBOACH’s body."
339,10,"It probes muddy riverbeds with its two
long whiskers. A slimy film protects its
body."
339,11,"It probes muddy riverbeds with its two
long whiskers. A slimy film protects its
body."
339,12,"It coats its entire body with a
slimy fluid so it can squirm and
slip away if grabbed."
339,13,"Its whiskers make a superb radar.
They are used to locate prey,
even in the murkiest of water."
339,14,"Its slimy body is hard to grasp. In
one region, it is said to have been
born from hardened mud."
339,15,"BARBOACH uses its whiskers to
taste things just as a person uses
his or her tongue to taste things."
339,16,"BARBOACH uses its whiskers to
taste things just as a person uses
his or her tongue to taste things."
340,7,"WHISCASH is extremely territorial.
Just one of these POKéMON will claim a
large pond as its exclusive territory.If a foe approaches it, it thrashes
about and triggers a massive
earthquake."
340,8,"If WHISCASH goes on a wild rampage,
it sets off a quake-like tremor with a
radius of over three miles.This POKéMON has the ability to predict
real earthquakes."
340,9,"Mysteriously, it can foretell earthquakes.
In the daytime, it sleeps in mud at the
bottom of a pond. When it awakens, it
continually feeds throughout the night."
340,10,"It makes its nest at the bottom of 
swamps. It will eat anything - if it is
alive, WHISCASH will eat it."
340,11,"It makes its nest at the bottom of 
swamps. It will eat anything - if it is
alive, WHISCASH will eat it."
340,12,"It is very territorial. It repels
foes by setting off tremors that
extend over a three-mile radius."
340,13,"As a result of causing tremors by
thrashing about, it developed the
ability to foretell real quakes."
340,14,"It is extremely protective of its
territory. If any foe approaches,
it attacks using vicious tremors."
340,15,"It claims a large swamp to itself.
If a foe comes near it, it sets off
tremors by thrashing around."
340,16,"It claims a large swamp to itself.
If a foe comes near it, it sets off
tremors by thrashing around."
341,7,"CORPHISH were originally foreign
POKéMON that were imported as pets.
They eventually turned up in the wild.This POKéMON is very hardy and has
greatly increased its population."
341,8,"CORPHISH catches prey with its sharp
claws. It has no likes or dislikes when it
comes to food - it will eat anything.This POKéMON has no trouble living in
filthy water."
341,9,"Once it grips prey with its large pincers,
it will never let go, no matter what.
It is a hardy POKéMON that can thrive
in any environment."
341,10,"It came from overseas. It is a very hardy
creature that will quickly proliferate,
even in polluted streams."
341,11,"It came from overseas. It is a very hardy
creature that will quickly proliferate,
even in polluted streams."
341,12,"Its hardy vitality enables it to
adapt to any environment. Its
pincers will never release prey."
341,13,"Its hardy vitality enables it to
adapt to any environment. Its
pincers will never release prey."
341,14,"Its hardy vitality enables it to
adapt to any environment. Its
pincers will never release prey."
341,15,"It was originally a Pokémon from
afar that escaped to the wild. It
can adapt to the dirtiest river."
341,16,"It was originally a Pokémon from
afar that escaped to the wild. It
can adapt to the dirtiest river."
342,7,"CRAWDAUNT has an extremely violent
nature that compels it to challenge
other living things to battle.Other life-forms refuse to live in
ponds inhabited by this POKéMON,
making them desolate places."
342,8,"CRAWDAUNT molts (sheds) its shell
regularly. Immediately after molting,
its shell is soft and tender.Until the shell hardens, this POKéMON
hides in its streambed burrow to avoid
attack from its foes."
342,9,"A brutish POKéMON that loves to battle.
A veteran CRAWDAUNT that has prevailed in
hundreds of battles has giant pincers
marked with countless scars."
342,10,"A rough customer that wildly flails its
giant claws. It is said to be extremely
hard to raise."
342,11,"A rough customer that wildly flails its
giant claws. It is said to be extremely
hard to raise."
342,12,"It is a ruffian that uses its
pincers to pick up and toss out
other Pokémon from its pond."
342,13,"It is a ruffian that uses its
pincers to pick up and toss out
other Pokémon from its pond."
342,14,"It is a ruffian that uses its
pincers to pick up and toss out
other Pokémon from its pond."
342,15,"A brutish Pokémon that loves to
battle. It will crash itself into any
foe that approaches its nest."
342,16,"A brutish Pokémon that loves to
battle. It will crash itself into any
foe that approaches its nest."
343,7,"BALTOY moves while spinning around on
its one foot. Primitive wall paintings
depicting this POKéMON living amongpeople were discovered in some ancient
ruins."
343,8,"As soon as it spots others of its kind,
BALTOY congregates with them and
then begins crying noisily in unison.This POKéMON sleeps while cleverly
balancing itself on its one foot."
343,9,"A BALTOY moves by spinning on its single
foot. It has been depicted in murals 
adorning the walls of a once-bustling city
in an ancient age."
343,10,"It was discovered in ancient ruins.
While moving, it constantly spins. It
stands on one foot even when asleep."
343,11,"It was discovered in ancient ruins.
While moving, it constantly spins. It
stands on one foot even when asleep."
343,12,"It moves by spinning on its foot.
It is a rare Pokémon that was
discovered in ancient ruins."
343,13,"It moves by spinning on its foot.
It is a rare Pokémon that was
discovered in ancient ruins."
343,14,"It moves by spinning on its foot.
It is a rare Pokémon that was
discovered in ancient ruins."
343,15,"It moves while spinning around on
its single foot. Some BALTOY have
been seen spinning on their heads."
343,16,"It moves while spinning around on
its single foot. Some BALTOY have
been seen spinning on their heads."
344,7,"CLAYDOL are said to be dolls of mud made
by primitive humans and brought to life
by exposure to a mysterious ray.This POKéMON moves about while
levitating."
344,8,"CLAYDOL is an enigma that appeared
from a clay statue made by an ancient
civilization dating back 20,000 years.This POKéMON shoots beams from both
its hands."
344,9,"A CLAYDOL sleeps while hovering in midair.
Its arms are separate from its body.
They are kept floating by the POKéMON’s
manipulation of psychic power."
344,10,"It appears to have been born from clay
dolls made by ancient people. It uses
telekinesis to float and move."
344,11,"It appears to have been born from clay
dolls made by ancient people. It uses
telekinesis to float and move."
344,12,"An ancient clay figurine that came
to life as a Pokémon from exposure
to a mysterious ray of light."
344,13,"An ancient clay figurine that came
to life as a Pokémon from exposure
to a mysterious ray of light."
344,14,"An ancient clay figurine that came
to life as a Pokémon from exposure
to a mysterious ray of light."
344,15,"It is said that it originates from clay
dolls made by an ancient civilization."
344,16,"It is said that it originates from clay
dolls made by an ancient civilization."
345,7,"LILEEP became extinct approximately
a hundred million years ago.
This ancient POKéMON attaches itselfto a rock on the seafloor and catches
approaching prey using tentacles 
shaped like flower petals."
345,8,"LILEEP is an ancient POKéMON that was
regenerated from a fossil. It remains
permanently anchored to a rock.From its immobile perch, this POKéMON
intently scans for prey with its two
eyes."
345,9,"It disguises itself as seaweed by making
its tentacles sway. Unsuspecting prey
that come too close are swallowed whole.
It became extinct 100 million years ago."
345,10,"It became extinct roughly 100 million
years ago. It was regenerated from a
fossil using advanced techniques."
345,11,"It became extinct roughly 100 million
years ago. It was regenerated from a
fossil using advanced techniques."
345,12,"It lived on the seafloor 100
million years ago and was
reanimated scientifically."
345,13,"It lived on the seafloor 100
million years ago and was
reanimated scientifically."
345,14,"It lived on the seafloor 100
million years ago and was
reanimated scientifically."
345,15,"It disguises its tentacles as
flowers to attract and catch prey.
It became extinct in ancient times."
345,16,"It disguises its tentacles as
flowers to attract and catch prey.
It became extinct in ancient times."
346,7,"CRADILY roams around the ocean floor
in search of food. This POKéMON freely
extends its tree trunk-like neck andcaptures unwary prey using its eight
tentacles."
346,8,"CRADILY’s body serves as an anchor,
preventing it from being washed away in
rough seas.This POKéMON secretes a strong
digestive fluid from its tentacles."
346,9,"It drags its heavy body along the
seafloor. It makes its nest in the shallows
of warm seas. CRADILY can be seen on
beaches when the tide goes out."
346,10,"It ensnares prey with its eight tentacles.
It then melts the prey with a strong acid
before feeding."
346,11,"It ensnares prey with its eight tentacles.
It then melts the prey with a strong acid
before feeding."
346,12,"It lives in the shallows of warm
seas. When the tide goes out, it
digs up prey from beaches."
346,13,"It lives in the shallows of warm
seas. When the tide goes out, it
digs up prey from beaches."
346,14,"It lives in the shallows of warm
seas. When the tide goes out, it
digs up prey from beaches."
346,15,"It lives in warm seas. Its heavy
body weighs it down so it won’t
get washed away in rough weather."
346,16,"It lives in warm seas. Its heavy
body weighs it down so it won’t
get washed away in rough weather."
347,7,"ANORITH was regenerated from a
prehistoric fossil. This primitive
POKéMON once lived in warm seas.It grips its prey firmly between its
two large claws."
347,8,"ANORITH is said to be a type of 
POKéMON predecessor, with eight wings
at the sides of its body.This POKéMON swam in the primordial sea
by undulating these eight wings."
347,9,"It was resurrected from a fossil using the
power of science. It swims by undulating
the eight wings at its sides. They were
feet that adapted to life in the sea."
347,10,"It is a kind of POKéMON progenitor.
It uses its extending claws to catch prey
hiding among rocks on the seafloor."
347,11,"It is a kind of POKéMON progenitor.
It uses its extending claws to catch prey
hiding among rocks on the seafloor."
347,12,"A Pokémon ancestor that was
reanimated from a fossil. It lived
in the sea and hunted with claws."
347,13,"A Pokémon ancestor that was
reanimated from a fossil. It lived
in the sea and hunted with claws."
347,14,"A Pokémon ancestor that was
reanimated from a fossil. It lived
in the sea and hunted with claws."
347,15,"An ancestral Pokémon that lived in
the ocean. Over time, its eight feet
transformed into wings."
347,16,"An ancestral Pokémon that lived in
the ocean. Over time, its eight feet
transformed into wings."
348,7,"ARMALDO’s tough armor makes all attacks
bounce off. This POKéMON’s two
enormous claws can be freely extendedor contracted. They have the power to
punch right through a steel slab."
348,8,"ARMALDO is a POKéMON species that
became extinct in prehistoric times.
This POKéMON is said to have walked onits hind legs, which would have been
more convenient for life on land."
348,9,"ARMALDO usually lives on land. However,
when it hunts for prey, it dives beneath
the ocean. It swims around using its two
large wings."
348,10,"Protected by a hard shell, its body is
very sturdy. It skewers prey with its
claws to feed."
348,11,"Protected by a hard shell, its body is
very sturdy. It skewers prey with its
claws to feed."
348,12,"It went ashore after evolving.
Its entire body is clad in a sturdy
armor."
348,13,"It went ashore after evolving.
Its entire body is clad in a sturdy
armor."
348,14,"It went ashore after evolving.
Its entire body is clad in a sturdy
armor."
348,15,"Its enormous, retractable claws
can cut through most anything. Its
entire body is clad in sturdy plates."
348,16,"Its enormous, retractable claws
can cut through most anything. Its
entire body is clad in sturdy plates."
349,7,"FEEBAS’s fins are ragged and
tattered from the start of its life.
Because of its shoddy appearance, thisPOKéMON is largely ignored.
It is capable of living in both the sea
and in rivers."
349,8,"While FEEBAS’s body is in tatters,
it has a hardy and tenacious life force
that enables it to live anywhere.However, this POKéMON is also slow and
dimwitted, making it an easy catch."
349,9,"FEEBAS live in ponds that are heavily
infested with weeds. Because of its
hopelessly shabby appearance, it
seems as if few TRAINERS raise it."
349,10,"Ridiculed for its shabby appearance,
it is ignored by researchers. It lives in
ponds choked with weeds."
349,11,"Ridiculed for its shabby appearance,
it is ignored by researchers. It lives in
ponds choked with weeds."
349,12,"It is famous for its shabby
appearance. While populous, they
tend to cluster in set locations."
349,13,"It eats anything, so it can even
live in polluted streams and lakes.
No one pays any attention to it."
349,14,"It is a shabby and ugly Pokémon.
However, it is very hardy and
can survive on little water."
349,15,"It is the shabbiest Pokémon of all.
It forms in schools and lives at the
bottom of rivers."
349,16,"It is the shabbiest Pokémon of all.
It forms in schools and lives at the
bottom of rivers."
350,7,"MILOTIC is said to be the most
beautiful of all the POKéMON.
It has the power to becalm suchemotions as anger and hostility to quell
bitter feuding."
350,8,"MILOTIC live at the bottom of large
lakes. When this POKéMON’s body glows a
vivid pink, it releases a pulsing wave ofenergy that brings soothing calm to
restless spirits."
350,9,"It is said to live at the bottom of
large lakes. Considered to be the most
beautiful of all POKéMON, it has been
depicted in paintings and statues."
350,10,"MILOTIC is breathtakingly beautiful.
Those that see it are said to forget their
combative spirits."
350,11,"MILOTIC is breathtakingly beautiful.
Those that see it are said to forget their
combative spirits."
350,12,"When people bicker, it is said to
arise from the depths of lakes to
becalm violent hearts."
350,13,"It is the world’s most beautiful
Pokémon. There are many works of
art featuring MILOTIC."
350,14,"Its lovely scales are described as
rainbow colored. They change color
depending on the viewing angle."
350,15,"It’s said that a glimpse of a
MILOTIC and its beauty will calm any
hostile emotions you’re feeling."
350,16,"It’s said that a glimpse of a
MILOTIC and its beauty will calm any
hostile emotions you’re feeling."
351,7,"CASTFORM’s appearance changes with
the weather.
This POKéMON gained the ability to usethe vast power of nature to protect
its tiny body."
351,8,"CASTFORM borrows the power of nature
to transform itself into the guises of
the sun, rain clouds, and snow clouds.This POKéMON’s feelings change with the
weather."
351,9,"It alters its form depending on the
weather. Changes in the climate such as
the temperature and humidity appear to
affect its cellular structure."
351,10,"It has the ability to change its form into
the sun, the rain, or a snow cloud, 
depending on the weather."
351,11,"It has the ability to change its form into
the sun, the rain, or a snow cloud, 
depending on the weather."
351,12,"Its appearance changes with the
weather. Recently, its molecules
were found to be just like water."
351,13,"Its appearance changes with the
weather. Recently, its molecules
were found to be just like water."
351,14,"Its appearance changes with the
weather. Recently, its molecules
were found to be just like water."
351,15,"This Pokémon can change its cells,
taking different forms based on
the temperature and humidity."
351,16,"This Pokémon can change its cells,
taking different forms based on
the temperature and humidity."
352,7,"KECLEON is capable of changing its body
colors at will to blend in with its
surroundings.There is one exception - this POKéMON
can’t change the zigzag pattern on its
belly."
352,8,"KECLEON alters its body coloration to
blend in with its surroundings, allowing
it to sneak up on its prey unnoticed.Then it lashes out with its long,
stretchy tongue to instantly ensnare
the unsuspecting target."
352,9,"A POKéMON that has the ability to alter its
body colors to match its surroundings.
A KECLEON reverts to its original colors if
it is startled."
352,10,"It changes body color to blend in with
its surroundings. It also changes color if
it is happy or sad."
352,11,"It changes body color to blend in with
its surroundings. It also changes color if
it is happy or sad."
352,12,"It can freely change its body’s
color. The zigzag pattern on its
belly doesn’t change, however."
352,13,"It can freely change its body’s
color. The zigzag pattern on its
belly doesn’t change, however."
352,14,"It can freely change its body’s
color. The zigzag pattern on its
belly doesn’t change, however."
352,15,"It changes its shading to match its
surroundings so it can sneak up on prey.
Only its belly patterns stay fixed."
352,16,"It changes its shading to match its
surroundings so it can sneak up on prey.
Only its belly patterns stay fixed."
353,7,"SHUPPET is attracted by feelings
of jealousy and vindictiveness.
If someone develops strong feelings ofvengeance, this POKéMON will appear
in a swarm and line up beneath the eaves
of that person’s home."
353,8,"SHUPPET grows by feeding on dark
emotions, such as vengefulness and 
envy, in the hearts of people.It roams through cities in search of
grudges that taint people."
353,9,"This POKéMON roams about deep in the
night seeking such negative emotions as
grudges and envy. It retreats to its nest
when the sun begins to rise."
353,10,"It loves to feed on feelings like envy and
malice. Its upright horn catches the
emotions of people."
353,11,"It loves to feed on feelings like envy and
malice. Its upright horn catches the
emotions of people."
353,12,"It loves vengeful emotions and
hangs in rows under the eaves of
houses where vengeful people live."
353,13,"It loves vengeful emotions and
hangs in rows under the eaves of
houses where vengeful people live."
353,14,"It loves vengeful emotions and
hangs in rows under the eaves of
houses where vengeful people live."
353,15,"It uses its horn to feed on envy
and malice, or so it’s said.
It’s very active at night."
353,16,"It uses its horn to feed on envy
and malice, or so it’s said.
It’s very active at night."
354,7,"BANETTE generates energy for laying
strong curses by sticking pins into its
own body.This POKéMON was originally a pitiful
plush doll that was thrown away."
354,8,"A cursed energy permeated the stuffing
of a discarded and forgotten plush doll,
giving it new life as BANETTE.The POKéMON’s energy would escape if it
were to ever open its mouth."
354,9,"An abandoned plush doll became this
POKéMON. They are said to live in garbage
dumps and wander about in search of the
children that threw them away."
354,10,"Strong feelings of hatred turned a puppet
into a POKéMON. If it opens its mouth,
its cursed energy escapes."
354,11,"Strong feelings of hatred turned a puppet
into a POKéMON. If it opens its mouth,
its cursed energy escapes."
354,12,"A doll that became a Pokémon over
its grudge from being junked. It
seeks the child that disowned it."
354,13,"A doll that became a Pokémon over
its grudge from being junked. It
seeks the child that disowned it."
354,14,"A doll that became a Pokémon over
its grudge from being junked. It
seeks the child that disowned it."
354,15,"This Pokémon developed from an
abandoned doll that amassed a
grudge. It is seen in dark alleys."
354,16,"This Pokémon developed from an
abandoned doll that amassed a
grudge. It is seen in dark alleys."
355,7,"DUSKULL can pass through any wall no
matter how thick it may be.
Once this POKéMON chooses a target,it will doggedly pursue the intended
victim until the break of dawn."
355,8,"DUSKULL wanders lost among the deep
darkness of midnight. There is an oft-
told admonishment given to misbehavingchildren that this POKéMON will spirit
away bad children who earn scoldings
from their mothers."
355,9,"A glare from its single scarlet eye makes
even burly grown-ups freeze in utter fear.
It is a nocturnal POKéMON that roams
about under the cloak of darkness."
355,10,"Making itself invisible, it silently sneaks
up to prey. It has the ability to slip
through thick walls."
355,11,"Making itself invisible, it silently sneaks
up to prey. It has the ability to slip
through thick walls."
355,12,"It doggedly pursues its prey
wherever it goes. However, the
chase is abandoned at sunrise."
355,13,"It doggedly pursues its prey
wherever it goes. However, the
chase is abandoned at sunrise."
355,14,"It loves the crying of children. It
startles bad kids by passing
through walls and making them cry."
355,15,"If it finds bad children who won’t
listen to their parents, it will
spirit them away--or so it’s said."
355,16,"If it finds bad children who won’t
listen to their parents, it will
spirit them away--or so it’s said."
356,7,"DUSCLOPS’s body is completely hollow -
there is nothing at all inside.
It is said that its body is like a blackhole. This POKéMON will absorb anything
into its body, but nothing will ever come
back out."
356,8,"DUSCLOPS absorbs anything, however
large the object may be. This POKéMON
hypnotizes its foe by waving its handsin a macabre manner and by bringing its
single eye to bear. The hypnotized foe
is made to do DUSCLOPS’s bidding."
356,9,"It is thought that its body is hollow with
only a spectral ball of fire burning inside.
However, no one has been able to
confirm this theory as fact."
356,10,"Its body is entirely hollow. When it opens
its mouth, it sucks everything in as if it
were a black hole."
356,11,"Its body is entirely hollow. When it opens
its mouth, it sucks everything in as if it
were a black hole."
356,12,"Its body is hollow. It is said that
those who look into its body are
sucked into the void."
356,13,"Its body is hollow. It is said that
those who look into its body are
sucked into the void."
356,14,"It seeks drifting will-o’-the-wisps
and sucks them into its empty body.
What happens inside is a mystery."
356,15,"Anyone who dares peer into its body
to see its spectral ball of fire
will have their spirit stolen away."
356,16,"Anyone who dares peer into its body
to see its spectral ball of fire
will have their spirit stolen away."
357,7,"The bunches of fruit around TROPIUS’s
neck are very popular with children.
This POKéMON loves fruit, and eats itcontinuously. Apparently, its love for
fruit resulted in its own outgrowth
of fruit."
357,8,"Children of the southern tropics eat
as snacks the fruit that grows in
bunches around the neck of TROPIUS.This POKéMON flies by flapping the
leaves on its back as if they were
wings."
357,9,"It flies by flapping its broad leaves.
The bunch of fruit that grows around its
neck is deliciously sweet. In the spring,
it scatters pollen from its neck."
357,10,"It lives in tropical jungles. The bunch of
fruit around its neck is delicious.
The fruit grows twice a year."
357,11,"It lives in tropical jungles. The bunch of
fruit around its neck is delicious.
The fruit grows twice a year."
357,12,"Because it continually ate only
its favorite fruit, the fruit
started growing around its neck."
357,13,"Because it continually ate only
its favorite fruit, the fruit
started growing around its neck."
357,14,"Delicious fruits grew out from
around its neck because it always
ate the same kind of fruit."
357,15,"The bunch of fruit around its neck
ripens twice a year and is delicious.
It’s a highly favored tropical snack."
357,16,"The bunch of fruit around its neck
ripens twice a year and is delicious.
It’s a highly favored tropical snack."
358,7,"CHIMECHO makes its cries echo
inside its hollow body. When this
POKéMON becomes enraged, its criesresult in ultrasonic waves that have
the power to knock foes flying."
358,8,"In high winds, CHIMECHO cries as it
hangs from a tree branch or the eaves
of a building using a suction cup on itshead.
This POKéMON plucks berries with its
long tail and eats them."
358,9,"They fly about very actively when the hot
season arrives. They communicate among
themselves using seven different and
distinguishing cries."
358,10,"It travels by riding on winds. It cleverly
uses its long tail to pluck nuts and
berries, which it loves to eat."
358,11,"It travels by riding on winds. It cleverly
uses its long tail to pluck nuts and
berries, which it loves to eat."
358,12,"To knock foes flying, it makes the
air shudder with its cries. It
converses using seven cries."
358,13,"Emitting ultrasonic cries, it
floats on winds to travel great
distances."
358,14,"Its cries echo inside its hollow
body to emerge as beautiful notes
for startling and repelling foes."
358,15,"It uses the sucker on its head to
hang from a tree or from eaves. It
can produce seven different tones."
358,16,"It uses the sucker on its head to
hang from a tree or from eaves. It
can produce seven different tones."
359,7,"Every time ABSOL appears before people,
it is followed by a disaster such as an
earthquake or a tidal wave.As a result, it came to be known as the
disaster POKéMON."
359,8,"ABSOL has the ability to foretell the
coming of natural disasters.
It lives in a harsh, rugged mountainenvironment. This POKéMON very rarely
ventures down from the mountains."
359,9,"It sharply senses even subtle changes in
the sky and the land to predict natural
disasters. It is a long-lived POKéMON that
has a life-span of 100 years."
359,10,"It appears when it senses an impending
natural disaster. As a result, it was
mistaken as a doom-bringer."
359,11,"It appears when it senses an impending
natural disaster. As a result, it was
mistaken as a doom-bringer."
359,12,"It senses coming disasters and
appears before people only to
warn them of impending danger."
359,13,"It senses coming disasters and
appears before people only to
warn them of impending danger."
359,14,"Rumored to sense disasters with its
horn, it became a target. It fled
deep into the mountains."
359,15,"It has the ability to foretell
natural disasters. Its life span is
over a hundred years."
359,16,"It has the ability to foretell
natural disasters. Its life span is
over a hundred years."
360,7,"WYNAUT can always be seen with a big,
happy smile on its face. Look at its tail
to determine if it is angry.When angered, this POKéMON will be
slapping the ground with its tail."
360,8,"WYNAUT gather on moonlit nights to play
by squeezing up against each other.
By being squeezed, this POKéMON gainsendurance and is trained to dole out
powerful counterattacks."
360,9,"A WYNAUT loves to eat sweet fruits.
It cleverly picks fruits using its earlike
arms. They gather in fruit gardens, drawn
by the fragrance."
360,10,"It tends to move in a pack with others.
They cluster in a tight group to sleep in
a cave."
