move_id,version_group_id,language_id,flavor_text
415,15,6,Item wird in Windseile mit dem Ziel getauscht.
416,8,9,"The user charges at
the foe using every
bit of its power.
The user must rest
on the next turn."
416,9,9,"The user charges at
the foe using every
bit of its power.
The user must rest
on the next turn."
416,10,9,"The user charges at
the foe using every
bit of its power.
The user must rest
on the next turn."
416,11,5,"Le lanceur charge l’ennemi de toute sa
puissance. Il doit ensuite se reposer
au tour suivant."
416,11,9,"The user charges at the target using
every bit of its power.
The user must rest on the next turn."
416,14,9,"The user charges at the target using
every bit of its power.
The user must rest on the next turn."
417,8,9,"The user stimulates
its brain by thinking
bad thoughts.
It sharply raises the
user’s Sp. Atk."
417,9,9,"The user stimulates
its brain by thinking
bad thoughts.
It sharply raises the
user’s Sp. Atk."
417,10,9,"The user stimulates
its brain by thinking
bad thoughts.
It sharply raises the
user’s Sp. Atk."
417,11,5,"Stimule l’esprit par de mauvaises pensées.
Augmente fortement l’Attaque Spéciale
du lanceur."
417,11,9,"The user stimulates its brain by thinking
bad thoughts.
It sharply raises the user’s Sp. Atk."
417,14,9,"The user stimulates its brain by thinking
bad thoughts.
It sharply raises the user’s Sp. Atk."
418,8,9,"The user strikes
with a tough punch as
fast as a bullet.
This move always goes
first."
418,9,9,"The user strikes
with a tough punch as
fast as a bullet.
This move always goes
first."
418,10,9,"The user strikes
with a tough punch as
fast as a bullet.
This move always goes
first."
418,11,5,"Le lanceur envoie des coups de poing aussi
rapides que des balles de revolver. Frappe
toujours en premier."
418,11,9,"The user strikes the target
with tough punches as fast as bullets.
This move always goes first."
418,14,9,"The user strikes the target
with tough punches as fast as bullets.
This move always goes first."
419,8,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
419,9,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
419,10,9,"An attack move that
inflicts double the
damage if the user
has been hurt by the
foe in the same turn."
419,11,5,"Une attaque deux fois plus puissante si le
lanceur a été blessé par l’ennemi durant
le tour."
419,11,9,"An attack move that inflicts double the
damage if the user has been hurt by the
target in the same turn."
419,14,9,"An attack move that inflicts double the
damage if the user has been hurt by the
target in the same turn."
419,15,6,"Wurde der Anwender in dieser Runde vom Ziel
getroffen, macht diese Attacke doppelten
Schaden."
420,8,9,"The user flash
freezes chunks of
ice and hurls them.
This move always goes
first."
420,9,9,"The user flash
freezes chunks of
ice and hurls them.
This move always goes
first."
420,10,9,"The user flash
freezes chunks of
ice and hurls them.
This move always goes
first."
420,11,5,"Le lanceur crée des éclats de glace qu’il
envoie sur l’ennemi. Frappe toujours en
premier."
420,11,9,"The user flash freezes chunks of
ice and hurls them at the target.
This move always goes first."
420,14,9,"The user flash freezes chunks of
ice and hurls them at the target.
This move always goes first."
421,8,9,"The user slashes with
a sharp claw made
from shadows.
It has a high
critical-hit ratio."
421,9,9,"The user slashes with
a sharp claw made
from shadows.
It has a high
critical-hit ratio."
421,10,9,"The user slashes with
a sharp claw made
from shadows.
It has a high
critical-hit ratio."
421,11,5,"Attaque avec une griffe puissante faite
d’ombres. Taux de critiques élevé."
421,11,9,"The user slashes with a sharp claw made
from shadows.
Critical hits land more easily."
421,14,9,"The user slashes with a sharp claw made
from shadows.
Critical hits land more easily."
421,15,9,"The user slashes with a sharp claw
made from shadows.
Critical hits land more easily."
422,8,9,"The user bites with
electrified fangs.
It may also make the
foe flinch or become
paralyzed."
422,9,9,"The user bites with
electrified fangs.
It may also make the
foe flinch or become
paralyzed."
422,10,9,"The user bites with
electrified fangs.
It may also make the
foe flinch or become
paralyzed."
422,11,5,"Le lanceur utilise une morsure électrifiée.
Peut aussi paralyser ou apeurer l’ennemi."
422,11,9,"The user bites with electrified fangs.
It may also make the target flinch or
leave it with paralysis."
422,14,9,"The user bites with electrified fangs.
It may also make the target flinch or
leave it with paralysis."
423,8,9,"The user bites with
cold-infused fangs.
It may also make the
foe flinch or freeze.
"
423,9,9,"The user bites with
cold-infused fangs.
It may also make the
foe flinch or freeze.
"
423,10,9,"The user bites with
cold-infused fangs.
It may also make the
foe flinch or freeze.
"
423,11,5,"Le lanceur utilise une morsure glaciale.
Peut aussi geler ou apeurer l’ennemi."
423,11,9,"The user bites with cold-infused fangs.
It may also make the target flinch or
leave it frozen."
423,14,9,"The user bites with cold-infused fangs.
It may also make the target flinch or
leave it frozen."
423,15,6,"Anwender beißt mit eiskalten Reißzähnen zu.
Ziel schreckt eventuell zurück oder friert ein."
424,8,9,"The user bites with
flame-cloaked fangs.
It may also make the
foe flinch or sustain
a burn."
424,9,9,"The user bites with
flame-cloaked fangs.
It may also make the
foe flinch or sustain
a burn."
424,10,9,"The user bites with
flame-cloaked fangs.
It may also make the
foe flinch or sustain
a burn."
424,11,5,"Le lanceur utilise une morsure enflammée.
Peut aussi brûler ou apeurer l’ennemi."
424,11,9,"The user bites with flame-cloaked fangs.
It may also make the target flinch or leave
it burned."
424,14,9,"The user bites with flame-cloaked fangs.
It may also make the target flinch or leave
it burned."
424,15,9,"The user bites with flame-cloaked fangs.
This may also make the target flinch or leave
it with a burn."
425,8,9,"The user extends its
shadow and attacks
the foe from behind.
This move always goes
first."
425,9,9,"The user extends its
shadow and attacks
the foe from behind.
This move always goes
first."
425,10,9,"The user extends its
shadow and attacks
the foe from behind.
This move always goes
first."
425,11,5,"Le lanceur étend son ombre pour frapper
par derrière. Frappe toujours en premier."
425,11,9,"The user extends its shadow and attacks
the target from behind.
This move always goes first."
425,14,9,"The user extends its shadow and attacks
the target from behind.
This move always goes first."
425,15,6,"Anwender erweitert Schatten und greift das Ziel
von hinten an. Erstschlaggarantie."
425,15,9,"The user extends its shadow and attacks
the target from behind.
This move always goes first."
426,8,9,"The user launches a
hard-packed mud ball
to attack.
It may also lower the
target’s accuracy."
426,9,9,"The user launches a
hard-packed mud ball
to attack.
It may also lower the
target’s accuracy."
426,10,9,"The user launches a
hard-packed mud ball
to attack.
It may also lower the
target’s accuracy."
426,11,5,"Le lanceur attaque à l’aide d’une boule
de boue solidifiée. Peut aussi baisser
la Précision de l’ennemi."
426,11,9,"The user launches a hard-packed
mud ball to attack.
It may also lower the target’s accuracy."
426,14,9,"The user launches a hard-packed
mud ball to attack.
It may also lower the target’s accuracy."
426,15,6,"Anwender greidt mit einem festen Schlammklumpen
an. Senkt eventuell Genauigkeit des Zieles."
426,15,9,"The user launches a hard-packed
mud ball to attack.
This may also lower the target's accuracy."
427,8,9,"The user tears at
the foe with blades
formed by psychic
power. It has a high
critical-hit ratio."
427,9,9,"The user tears at
the foe with blades
formed by psychic
power. It has a high
critical-hit ratio."
427,10,9,"The user tears at
the foe with blades
formed by psychic
power. It has a high
critical-hit ratio."
427,11,5,"Le lanceur entaille l’ennemi grâce à des
lames faites de pouvoir psychique.
Taux de critiques élevé."
427,11,9,"The user tears at the target with blades
formed by psychic power.
Critical hits land more easily."
427,14,9,"The user tears at the target with blades
formed by psychic power.
Critical hits land more easily."
428,8,9,"The user focuses its
willpower to its head
and rams the foe.
It may also make the
target flinch."
428,9,9,"The user focuses its
willpower to its head
and rams the foe.
It may also make the
target flinch."
428,10,9,"The user focuses its
willpower to its head
and rams the foe.
It may also make the
target flinch."
428,11,5,"Le lanceur concentre sa volonté et
donne un coup de tête. Peut aussi
apeurer l’ennemi."
428,11,9,"The user focuses its willpower to its head
and attacks the target.
It may also make the target flinch."
428,14,9,"The user focuses its willpower to its head
and attacks the target.
It may also make the target flinch."
429,8,9,"The user looses a
flash of energy from
its polished body.
It may also lower the
target’s accuracy."
429,9,9,"The user looses a
flash of energy from
its polished body.
It may also lower the
target’s accuracy."
429,10,9,"The user looses a
flash of energy from
its polished body.
It may also lower the
target’s accuracy."
429,11,5,"Le corps poli du lanceur libère un
éclair d’énergie. Peut aussi baisser
la Précision de l’ennemi."
429,11,9,"The user looses a flash of energy at
the target from its polished body.
It may also lower the target’s accuracy."
429,14,9,"The user looses a flash of energy at
the target from its polished body.
It may also lower the target’s accuracy."
430,8,9,"The user gathers all
its light energy and
releases it at once.
It may also lower the
foe’s Sp. Def stat."
430,9,9,"The user gathers all
its light energy and
releases it at once.
It may also lower the
foe’s Sp. Def stat."
430,10,9,"The user gathers all
its light energy and
releases it at once.
It may also lower the
foe’s Sp. Def stat."
430,11,5,"Le lanceur concentre son énergie
lumineuse et la fait exploser. Peut aussi
baisser la Défense Spéciale de l’ennemi."
430,11,9,"The user gathers all its light energy and
releases it at once. It may also lower the
target’s Sp. Def stat."
430,14,9,"The user gathers all its light energy and
releases it at once. It may also lower the
target’s Sp. Def stat."
431,8,9,"A charging attack
that may also leave
the foe confused.
It can also be used
to scale rocky walls."
431,9,9,"A charging attack
that may also leave
the foe confused.
It can also be used
to scale rocky walls."
431,10,9,"A charging attack
that may also leave
the foe confused.
It can also be used
to scale rocky walls."
431,11,5,"Le lanceur se jette violemment sur
l’ennemi. Peut aussi le rendre confus."
431,11,9,"The user attacks the target by smashing
into it with incredible force.
It may also confuse the target."
431,14,9,"The user attacks the target by smashing
into it with incredible force.
It may also confuse the target."
432,8,9,"Obstacles are moved,
reducing the foe’s
evasion stat. It can
also be used to
clear deep fog, etc."
432,9,9,"Obstacles are moved,
reducing the foe’s
evasion stat. It can
also be used to
clear deep fog, etc."
432,10,9,"It reduces the foe’s
evasion stat. It also
removes spikes,
light screens, etc."
432,11,5,"Un grand coup de vent qui disperse la
Protection ou le Mur Lumière de l’ennemi.
Diminue aussi son Esquive."
432,11,9,"A strong wind blows away the target’s
obstacles such as Reflect or Light Screen.
It also lowers the target’s evasiveness."
432,14,9,"A strong wind blows away the target’s
obstacles such as Reflect or Light Screen.
It also lowers the target’s evasiveness."
432,15,9,"A strong wind blows away the target's
barriers such as Reflect or Light Screen.
This also lowers the targe's evasiveness."
433,8,9,"The user creates a
bizarre area in which
slower Pokémon get
to move first for five
turns."
433,9,9,"The user creates a
bizarre area in which
slower Pokémon get
to move first for five
turns."
433,10,9,"The user creates a
bizarre area in which
slower Pokémon get
to move first for five
turns."
433,11,5,"Le lanceur crée une zone étrange où
les Pokémon les plus lents frappent
en 1er pendant 5 tours."
433,11,9,"The user creates a bizarre area in which
slower Pokémon get to move first for
five turns."
433,14,9,"The user creates a bizarre area in which
slower Pokémon get to move first for
five turns."
434,8,9,"Comets are summoned
down from the sky.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
434,9,9,"Comets are summoned
down from the sky.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
434,10,9,"Comets are summoned
down from the sky.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
434,11,5,"Le lanceur invoque des comètes.
Le contrecoup réduit fortement
son Attaque Spéciale."
434,11,9,"Comets are summoned down from the sky
onto the target. The attack’s recoil
harshly reduces the user’s Sp. Atk stat."
434,14,9,"Comets are summoned down from the sky
onto the target. The attack’s recoil
harshly reduces the user’s Sp. Atk stat."
435,8,9,"A flare of electricity
is loosed to strike
all Pokémon in battle.
It may also cause
paralysis."
435,9,9,"A flare of electricity
is loosed to strike
all Pokémon in battle.
It may also cause
paralysis."
435,10,9,"A flare of electricity
is loosed to strike
all Pokémon in battle.
It may also cause
paralysis."
435,11,5,"Un flamboiement d’électricité frappe
tous les Pokémon autour du lanceur.
Peut aussi paralyser."
435,11,9,"A flare of electricity is loosed to strike
the area around the user.
It may also cause paralysis."
435,14,9,"A flare of electricity is loosed to strike
the area around the user.
It may also cause paralysis."
435,15,9,"The user strikes everything around it
by letting loose a flare of electricity,
This may also cause paralysis."
436,8,9,"An inferno of scarlet
flames washes over
all Pokémon in battle.
It may also inflict
burns."
436,9,9,"An inferno of scarlet
flames washes over
all Pokémon in battle.
It may also inflict
burns."
436,10,9,"An inferno of scarlet
flames washes over
all Pokémon in battle.
It may also inflict
burns."
436,11,5,"Des boules de feu s’abattent sur tous
les Pokémon autour du lanceur.
Peut aussi brûler."
436,11,9,"An inferno of scarlet flames torches
everything around the user. It may
leave targets with a burn."
436,14,9,"An inferno of scarlet flames torches
everything around the user. It may
leave targets with a burn."
437,8,9,"A storm of sharp
leaves is whipped up.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
437,9,9,"A storm of sharp
leaves is whipped up.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
437,10,9,"A storm of sharp
leaves is whipped up.
The attack’s recoil
sharply reduces the
user’s Sp. Atk stat."
437,11,5,"Invoque une tempête de feuilles acérées.
Le contrecoup réduit fortement l’Attaque
Spéciale du lanceur."
437,11,9,"The user whips up a storm of leaves around
the target. The attack’s recoil harshly
reduces the user’s Sp. Atk stat."
437,14,9,"The user whips up a storm of leaves around
the target. The attack’s recoil harshly
reduces the user’s Sp. Atk stat."
438,8,9,"The user violently
whirls its vines or
tentacles to harshly
lash the foe.
"
438,9,9,"The user violently
whirls its vines or
tentacles to harshly
lash the foe.
"
438,10,9,"The user violently
whirls its vines or
tentacles to harshly
lash the foe.
"
438,11,5,"Le lanceur fait virevolter violemment
ses lianes ou ses tentacules pour
fouetter l’ennemi."
438,11,9,"The user violently whirls its vines or
tentacles to harshly lash the target."
438,14,9,"The user violently whirls its vines or
tentacles to harshly lash the target."
439,8,9,"The user launches a
huge boulder at the
foe to attack.
It must rest on the
next turn, however."
439,9,9,"The user launches a
huge boulder at the
foe to attack.
It must rest on the
next turn, however."
439,10,9,"The user launches a
huge boulder at the
foe to attack.
It must rest on the
next turn, however."
439,11,5,"Le lanceur attaque en projetant un
gros rocher sur l’ennemi. Il doit se
reposer au tour suivant."
439,11,9,"The user launches a huge boulder at the
target to attack. It must rest on the
next turn, however."
439,14,9,"The user launches a huge boulder at the
target to attack. It must rest on the
next turn, however."
440,8,9,"A slashing attack
that may also leave
the target poisoned.
It has a high
critical-hit ratio."
440,9,9,"A slashing attack
that may also leave
the target poisoned.
It has a high
critical-hit ratio."
440,10,9,"A slashing attack
that may also leave
the target poisoned.
It has a high
critical-hit ratio."
440,11,5,"Un coup tranchant qui peut empoisonner
l’ennemi. Taux de critiques élevé."
440,11,9,"A slashing attack with a poisonous blade
that may also leave the target poisoned.
Critical hits land more easily."
440,14,9,"A slashing attack with a poisonous blade
that may also leave the target poisoned.
Critical hits land more easily."
441,8,9,"The user shoots
filthy garbage at the
foe to attack.
It may also poison
the target."
441,9,9,"The user shoots
filthy garbage at the
foe to attack.
It may also poison
the target."
441,10,9,"The user shoots
filthy garbage at the
foe to attack.
It may also poison
the target."
441,11,5,"Le lanceur envoie des détritus sur
l’ennemi. Peut aussi l’empoisonner."
441,11,9,"The user shoots filthy garbage
at the target to attack.
It may also poison the target."
441,14,9,"The user shoots filthy garbage
at the target to attack.
It may also poison the target."
442,8,9,"The foe slams the
target with its
steel-hard head.
It may also make the
target flinch."
442,9,9,"The foe slams the
target with its
steel-hard head.
It may also make the
target flinch."
442,10,9,"The foe slams the
target with its
steel-hard head.
It may also make the
target flinch."
442,11,5,"Le lanceur heurte l’ennemi avec sa tête
dure comme de l’acier. Peut aussi
apeurer l’ennemi."
442,11,9,"The user slams the target
with its steel-hard head.
It may also make the target flinch."
442,14,9,"The user slams the target
with its steel-hard head.
It may also make the target flinch."
443,8,9,"The user launches a
steel bomb that
sticks to the target.
This attack will not
miss."
443,9,9,"The user launches a
steel bomb that
sticks to the target.
This attack will not
miss."
443,10,9,"The user launches a
steel bomb that
sticks to the target.
This attack will not
miss."
443,11,5,"Le lanceur projette des bombes d’acier
qui collent à l’ennemi. N’échoue jamais."
443,11,9,"The user launches steel bombs that
stick to the target.
This attack will not miss."
443,14,9,"The user launches steel bombs that
stick to the target.
This attack will not miss."
444,8,9,"The user stabs the
foe with a sharpened
stone. It has a high
critical-hit ratio.
"
444,9,9,"The user stabs the
foe with a sharpened
stone. It has a high
critical-hit ratio.
"
444,10,9,"The user stabs the
foe with a sharpened
stone. It has a high
critical-hit ratio.
"
444,11,5,"Fait surgir des pierres aiguisées sous
l’ennemi. Taux de critiques élevé."
444,11,9,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
444,14,9,"The user stabs the foe with
sharpened stones from below.
It has a high critical-hit ratio."
445,8,9,"If it is the opposite
gender of the user,
the foe is charmed
into sharply lowering
its Sp. Atk stat."
445,9,9,"If it is the opposite
gender of the user,
the foe is charmed
into sharply lowering
its Sp. Atk stat."
445,10,9,"If it is the opposite
gender of the user,
the foe is charmed
into sharply lowering
its Sp. Atk stat."
445,11,5,"Si l’ennemi est de sexe opposé au
lanceur, il est séduit et son Attaque
Spéciale baisse fortement."
445,11,9,"If it is the opposite gender of the user,
the target is charmed into harshly
lowering its Sp. Atk stat."
445,14,9,"If it is the opposite gender of the user,
the target is charmed into harshly
lowering its Sp. Atk stat."
446,8,9,"The user lays a trap
of levitating stones
around the foe. The
trap hurts foes that
switch into battle."
446,9,9,"The user lays a trap
of levitating stones
around the foe. The
trap hurts foes that
switch into battle."
446,10,9,"The user lays a trap
of levitating stones
around the foe. The
trap hurts foes that
switch into battle."
446,11,5,"Lance des pierres flottantes autour
de l’ennemi, qui blessent tout ennemi
entrant au combat."
446,11,9,"The user lays a trap of levitating stones
around the opponent’s team. The trap
hurts opponents that switch into battle."
446,14,9,"The user lays a trap of levitating stones
around the opponent’s team. The trap
hurts opponents that switch into battle."
446,15,6,"Falle mit schwebenden Steinen. In den Kampf
eingewechste Ziele nehmen Schaden."
446,15,9,"The user lays a trap of levitating stones
around the opposing team. The trap hurts
opposing Pokémon that swith into battle."
447,8,9,"The user snares the
foe with grass and
trips it. The heavier
the foe, the greater
the damage."
447,9,9,"The user snares the
foe with grass and
trips it. The heavier
the foe, the greater
the damage."
447,10,9,"The user snares the
foe with grass and
trips it. The heavier
the foe, the greater
the damage."
447,11,5,"L’ennemi est piégé dans de l’herbe qui
le fait trébucher. Plus il est lourd,
plus il subit de dégâts."
447,11,9,"The user snares the target with grass and
trips it. The heavier the target,
the greater the damage."
447,14,9,"The user snares the target with grass and
trips it. The heavier the target,
the greater the damage."
448,8,9,"The user attacks
using a sound wave
based on words it has
learned. It may also
confuse the foe."
448,9,9,"The user attacks
using a sound wave
based on words it has
learned. It may also
confuse the foe."
448,10,9,"The user attacks
using a sound wave
based on words it has
learned. It may also
confuse the foe."
448,11,5,"Le lanceur envoie une onde musicale en
récitant des mots. Peut aussi rendre
l’ennemi confus."
448,11,9,"The user attacks using a sound wave
based on words it has learned.
It may also confuse the target."
448,14,9,"The user attacks using a sound wave
based on words it has learned.
It may also confuse the target."
449,8,9,"The user releases
countless shots of
light. Its type varies
with the kind of Plate
the user is holding."
449,9,9,"The user releases
countless shots of
light. Its type varies
with the kind of Plate
the user is holding."
449,10,9,"The user releases
countless shots of
light. Its type varies
with the kind of Plate
the user is holding."
449,11,5,"Le lanceur libère une myriade de rayons de
lumière. Le type varie selon la Plaque
que tient le lanceur."
449,11,9,"The user releases countless shots of
light at the target. Its type varies with
the kind of Plate the user is holding."
449,14,9,"The user releases countless shots of
light at the target. Its type varies with
the kind of Plate the user is holding."
450,8,9,"The user bites the
foe. If the foe is
holding a Berry, the
user eats it and
gains its effect."
450,9,9,"The user bites the
foe. If the foe is
holding a Berry, the
user eats it and
gains its effect."
450,10,9,"The user bites the
foe. If the foe is
holding a Berry, the
user eats it and
gains its effect."
450,11,5,"Le lanceur pique l’ennemi. Si ce dernier
tient une Baie, le lanceur la dévore et
obtient son effet."
450,11,9,"The user bites the target. If the target
is holding a Berry, the user eats it and
gains its effect."
450,14,9,"The user bites the target. If the target
is holding a Berry, the user eats it and
gains its effect."
450,15,6,"Anwender beißt das Ziel. Trägt dieses eine Beere,
isst der Anwender sie und erhält ihren Effekt."
451,8,9,"The user fires a
concentrated bundle
of electricity. It may
also raise the user’s
Sp. Atk stat."
451,9,9,"The user fires a
concentrated bundle
of electricity. It may
also raise the user’s
Sp. Atk stat."
451,10,9,"The user fires a
concentrated bundle
of electricity. It may
also raise the user’s
Sp. Atk stat."
451,11,5,"Le lanceur tire un rayon chargé
d’électricité. Peut aussi augmenter
son Attaque Spéciale."
451,11,9,"The user attacks with an electric
charge. The user may use any remaining
electricity to raise its Sp. Atk stat."
451,14,9,"The user attacks with an electric
charge. The user may use any remaining
electricity to raise its Sp. Atk stat."
452,8,9,"The user slams its
rugged body into the
foe to attack. The
user also sustains
serious damage."
452,9,9,"The user slams its
rugged body into the
foe to attack. The
user also sustains
serious damage."
452,10,9,"The user slams its
rugged body into the
foe to attack. The
user also sustains
serious damage."
452,11,5,"Le lanceur heurte l’ennemi de son corps
robuste. Inflige de sérieux dégâts au
lanceur aussi."
452,11,9,"The user slams its rugged body into the
target to attack. The user also sustains
serious damage."
452,14,9,"The user slams its rugged body into the
target to attack. The user also sustains
serious damage."
452,15,6,"Anwender attackiert mit seinem robusten Körper.
Er erleidet dabei auch selbst großen Schaden."
452,15,9,"The user slams its rugged body into the 
target to attack. This also damages 
the user quite a lot."
453,8,9,"The user lunges at
the foe at a speed
that makes it almost
invisible. It is sure
to strike first."
453,9,9,"The user lunges at
the foe at a speed
that makes it almost
invisible. It is sure
to strike first."
453,10,9,"The user lunges at
the foe at a speed
that makes it almost
invisible. It is sure
to strike first."
453,11,5,"Le lanceur fonce sur l’ennemi si
rapidement qu’on parvient à peine
à le discerner. Frappe en premier."
453,11,9,"The user lunges at the target at a speed
that makes it almost invisible. It is sure
to strike first."
453,14,9,"The user lunges at the target at a speed
that makes it almost invisible. It is sure
to strike first."
454,8,9,"The user calls out
its underlings to
pummel the foe.
It has a high
critical-hit ratio."
454,9,9,"The user calls out
its underlings to
pummel the foe.
It has a high
critical-hit ratio."
454,10,9,"The user calls out
its underlings to
pummel the foe.
It has a high
critical-hit ratio."
454,11,5,"Le lanceur appelle ses sous-fifres pour
frapper l’ennemi. Taux de critiques
élevé."
454,11,9,"The user calls out its underlings to
pummel the target.
Critical hits land more easily."
454,14,9,"The user calls out its underlings to
pummel the target.
Critical hits land more easily."
455,8,9,"The user calls out
its underlings to
make a living shield,
raising its Defense
and Sp. Def stats."
455,9,9,"The user calls out
its underlings to
shield its body,
raising its Defense
and Sp. Def stats."
455,10,9,"The user calls out
its underlings to
shield its body,
raising its Defense
and Sp. Def stats."
455,11,5,"Le lanceur appelle ses sous-fifres pour
former un bouclier qui augmente sa Défense
et sa Défense Spéciale."
455,11,9,"The user calls out its underlings to
shield its body, raising its Defense
and Sp. Def stats."
455,14,9,"The user calls out its underlings to
shield its body, raising its Defense
and Sp. Def stats."
456,8,9,"The user calls out
its underlings to heal
it. The user regains
up to half of its
max HP."
456,9,9,"The user calls out
its underlings to heal
it. The user regains
up to half of its
max HP."
456,10,9,"The user calls out
its underlings to heal
it. The user regains
up to half of its
max HP."
456,11,5,"Le lanceur appelle ses sous-fifres pour
le soigner. Il récupère jusqu’à la moitié
de ses PV max."
456,11,9,"The user calls out its underlings to
heal it. The user regains up to half of its
max HP."
456,14,9,"The user calls out its underlings to
heal it. The user regains up to half of its
max HP."
457,8,9,"The user delivers a
life-endangering head
butt at full power.
The user also takes
terrible damage."
457,9,9,"The user delivers a
life-endangering head
butt at full power.
The user also takes
terrible damage."
457,10,9,"The user delivers a
life-endangering
attack at full power.
The user also takes
terrible damage."
457,11,5,"Le lanceur assène un coup de tête
désespéré. Blesse aussi gravement
le lanceur."
457,11,9,"The user attacks the target with a
hazardous, full-power headbutt.
The user also takes terrible damage."
457,14,9,"The user attacks the target with a
hazardous, full-power headbutt.
The user also takes terrible damage."
458,8,9,"The user slams the
foe with a tail, etc.
The target is hit
twice in a row.
"
458,9,9,"The user slams the
foe with a tail, etc.
The target is hit
twice in a row.
"
458,10,9,"The user slams the
foe with a long tail,
vines, etc. The
target is hit
twice in a row."
458,11,5,"Un coup de queue ou de liane qui frappe
l’ennemi deux fois d’affilée."
458,11,9,"The user slams the target with a long tail,
vines, or tentacle.
The target is hit twice in a row."
458,14,9,"The user slams the target with a long tail,
vines, or tentacle.
The target is hit twice in a row."
459,8,9,"The user blasts the
foe with power that
distorts even time.
The user must rest
on the next turn."
459,9,9,"The user blasts the
foe with power that
distorts even time.
The user must rest
on the next turn."
459,10,9,"The user blasts the
foe with power that
distorts even time.
The user must rest
on the next turn."
459,11,5,"Le lanceur frappe si fort qu’il affecte
le cours du temps. Il se repose au
tour suivant."
459,11,9,"The user blasts the target with power
that distorts even time.
The user must rest on the next turn."
459,14,9,"The user blasts the target with power
that distorts even time.
The user must rest on the next turn."
460,8,9,"The user tears the
foe along with the
space around it.
This move has a high
critical-hit ratio."
460,9,9,"The user tears the
foe along with the
space around it.
This move has a high
critical-hit ratio."
460,10,9,"The user tears the
foe along with the
space around it.
This move has a high
critical-hit ratio."
460,11,5,"Le lanceur déchire l’ennemi et l’espace
autour de lui. Taux de critiques élevé."
460,11,9,"The user tears the target along with the
space around it.
Critical hits land more easily."
460,14,9,"The user tears the target along with the
space around it.
Critical hits land more easily."
461,8,9,"The user faints. In
return, the Pokémon
taking its place will
have its status and
HP fully restored."
461,9,9,"The user faints. In
return, the Pokémon
taking its place will
have its status and
HP fully restored."
461,10,9,"The user faints. In
return, the Pokémon
taking its place will
have its status and
HP fully restored."
461,11,5,"Le lanceur tombe K.O. pour soigner le
statut et les PV du Pokémon qui prendra
sa place au combat."
461,11,9,"The user faints. In return, the Pokémon
taking its place will have its status and
HP fully restored."
461,14,9,"The user faints. In return, the Pokémon
taking its place will have its status and
HP fully restored."
462,8,9,"The foe is crushed
with great force.
The attack is more
powerful the more HP
the foe has left."
462,9,9,"The foe is crushed
with great force.
The attack is more
powerful the more HP
the foe has left."
462,10,9,"The foe is crushed
with great force.
The attack is more
powerful the more HP
the foe has left."
462,11,5,"Une force puissante écrase l’ennemi.
Plus il lui reste de PV et plus l’attaque
est puissante."
462,11,9,"The target is crushed with great force.
The attack is more powerful the more
HP the target has left."
462,14,9,"The target is crushed with great force.
The attack is more powerful the more
HP the target has left."
463,8,9,"The foe becomes
trapped within a
maelstrom of fire
that rages for two
to five turns."
463,9,9,"The foe becomes
trapped within a
maelstrom of fire
that rages for two
to five turns."
463,10,9,"The foe becomes
trapped within a
maelstrom of fire
that rages for two
to five turns."
463,11,5,"L’ennemi est pris dans un tourbillon
de feu qui dure de 4 à 5 tours."
463,11,9,"The target becomes trapped
within a maelstrom of fire that rages
for four to five turns."
463,14,9,"The target becomes trapped
within a maelstrom of fire that rages
for four to five turns."
464,8,9,"The foe is dragged
into a world of total
darkness that puts it
to sleep.
"
464,9,9,"The foe is dragged
into a world of total
darkness that puts it
to sleep.
"
464,10,9,"The foe is dragged
into a world of total
darkness that puts it
to sleep.
"
464,11,5,"L’ennemi est plongé dans les ténèbres.
Il tombe dans un profond sommeil."
464,11,9,"Opposing Pokémon are dragged into
a world of total darkness that makes
them sleep."
464,14,9,"Opposing Pokémon are dragged into
a world of total darkness that makes
them sleep."
465,8,9,"The user generates
a shock wave from
within its body.
It may also lower the
target’s Sp. Def."
465,9,9,"The user generates
a shock wave from
within its body.
It may also lower the
target’s Sp. Def."
465,10,9,"The user generates
a shock wave from
within its body.
It may also lower the
target’s Sp. Def."
465,11,5,"Le corps du lanceur émet une onde de
choc. Peut aussi baisser grandement
la Défense Spéciale de la cible."
465,11,9,"The user emits a shock wave from
its body to attack its target. It may
harshly lower the target’s Sp. Def."
465,14,9,"The user emits a shock wave from
its body to attack its target. It may
harshly lower the target’s Sp. Def."
466,8,9,"The user creates a
gust of repulsive
wind. It may also
raise all the user’s
stats at once."
466,9,9,"The user creates a
gust of repulsive
wind. It may also
raise all the user’s
stats at once."
466,10,9,"The user creates a
gust of repulsive
wind. It may also
raise all the user’s
stats at once."
466,11,5,"Le lanceur crée une violente bourrasque.
Peut aussi augmenter toutes ses stats."
466,11,9,"The user blasts the target with a gust of
repulsive wind. It may also raise all the
user’s stats at once."
