id,version_id,location_area_id,encounter_slot_id,pokemon_id,min_level,max_level
19325,15,315,33,16,8,8
19326,15,315,33,48,8,8
19327,15,315,33,427,8,8
19328,15,315,34,69,10,10
19329,15,315,34,69,10,10
19330,15,315,34,43,10,10
19331,15,315,34,427,10,10
19332,15,315,35,16,8,8
19333,15,315,35,16,8,8
19334,15,315,35,48,8,8
19335,15,315,35,293,8,8
19336,15,315,35,418,8,8
19337,15,315,36,69,10,10
19338,15,315,36,69,10,10
19339,15,315,36,43,10,10
19340,15,315,36,293,10,10
19341,15,315,36,418,10,10
19342,15,315,37,48,8,8
19343,15,315,37,16,8,8
19344,15,315,37,49,8,8
19345,15,315,37,264,8,8
19346,15,315,37,399,8,8
19347,15,315,38,48,8,8
19348,15,315,38,16,8,8
19349,15,315,38,49,8,8
19350,15,315,38,264,8,8
19351,15,315,38,399,8,8
19352,15,315,39,63,9,9
19353,15,315,40,63,9,9
19354,15,315,41,17,10,10
19355,15,315,41,17,10,10
19356,15,315,41,70,10,10
19357,15,315,42,70,14,14
19358,15,315,42,70,14,14
19359,15,315,42,69,14,14
19360,15,315,43,17,10,10
19361,15,315,43,17,10,10
19362,15,315,43,70,10,10
19363,15,315,44,70,14,14
19364,15,315,44,70,14,14
19365,15,315,44,69,14,14
19366,15,315,60,118,10,10
19367,15,315,61,118,5,5
19368,15,315,62,119,10,10
19369,15,315,63,119,10,10
19370,15,315,64,119,10,10
19371,15,315,45,129,10,10
19372,15,315,46,129,10,10
19373,15,315,47,129,10,10
19374,15,315,47,129,10,10
19375,15,315,47,118,10,10
19376,15,315,48,118,10,10
19377,15,315,49,118,10,10
19378,15,315,50,129,20,20
19379,15,315,50,129,20,20
19380,15,315,50,118,20,20
19381,15,315,51,118,20,20
19382,15,315,52,118,20,20
19383,15,315,52,129,20,20
19384,15,315,52,118,20,20
19385,15,315,53,118,20,20
19386,15,315,53,129,20,20
19387,15,315,53,118,20,20
19388,15,315,54,118,20,20
19389,15,315,55,118,40,40
19390,15,315,55,129,40,40
19391,15,315,55,118,40,40
19392,15,315,56,118,40,40
19393,15,315,56,129,40,40
19394,15,315,56,118,40,40
19395,15,315,57,129,40,40
19396,15,315,57,129,40,40
19397,15,315,57,118,40,40
19398,15,315,58,119,40,40
19399,15,315,58,129,40,40
19400,15,315,58,118,40,40
19401,15,315,59,129,40,40
19402,15,315,59,129,40,40
19403,15,315,59,118,40,40
19404,15,316,33,41,22,22
19405,15,316,34,20,22,22
19406,15,316,34,41,22,22
19407,15,316,35,41,22,22
19408,15,316,35,359,22,22
19409,15,316,35,436,22,22
19410,15,316,36,20,22,22
19411,15,316,36,359,22,22
19412,15,316,36,436,22,22
19413,15,316,37,42,22,22
19414,15,316,37,296,22,22
19415,15,316,37,433,22,22
19416,15,316,38,42,22,22
19417,15,316,38,296,22,22
19418,15,316,38,433,22,22
19419,15,316,39,79,21,21
19420,15,316,40,79,21,21
19421,15,316,41,19,20,20
19422,15,316,42,79,23,23
19423,15,316,43,19,20,20
19424,15,316,44,79,23,23
19425,15,316,60,118,20,20
19426,15,316,61,79,20,20
19427,15,316,62,119,20,20
19428,15,316,63,119,20,20
19429,15,316,64,119,20,20
19430,15,316,45,129,10,10
19431,15,316,46,129,10,10
19432,15,316,47,129,10,10
19433,15,316,47,129,10,10
19434,15,316,47,118,10,10
19435,15,316,48,118,10,10
19436,15,316,49,118,10,10
19437,15,316,50,129,20,20
19438,15,316,50,129,20,20
19439,15,316,50,118,20,20
19440,15,316,51,118,20,20
19441,15,316,52,118,20,20
19442,15,316,52,129,20,20
19443,15,316,52,118,20,20
19444,15,316,53,118,20,20
19445,15,316,53,129,20,20
19446,15,316,53,118,20,20
19447,15,316,54,118,20,20
19448,15,316,55,118,40,40
19449,15,316,55,129,40,40
19450,15,316,55,118,40,40
19451,15,316,56,118,40,40
19452,15,316,56,129,40,40
19453,15,316,56,118,40,40
19454,15,316,57,129,40,40
19455,15,316,57,129,40,40
19456,15,316,57,118,40,40
19457,15,316,58,119,40,40
19458,15,316,58,129,40,40
19459,15,316,58,118,40,40
19460,15,316,59,129,40,40
19461,15,316,59,129,40,40
19462,15,316,59,118,40,40
19463,15,317,33,50,15,15
19464,15,317,34,50,17,17
19465,15,317,35,50,15,15
19466,15,317,35,359,15,15
19467,15,317,35,436,15,15
19468,15,317,36,50,17,17
19469,15,317,36,359,17,17
19470,15,317,36,436,17,17
19471,15,317,37,50,19,19
19472,15,317,37,296,19,19
19473,15,317,37,433,19,19
19474,15,317,38,50,19,19
19475,15,317,38,296,19,19
19476,15,317,38,433,19,19
19477,15,317,39,50,13,13
19478,15,317,40,50,13,13
19479,15,317,41,51,19,19
19480,15,317,42,51,24,24
19481,15,317,43,51,19,19
19482,15,317,44,51,29,29
19483,15,318,33,75,32,32
19484,15,318,34,42,32,32
19485,15,318,34,75,32,32
19486,15,318,35,75,32,32
19487,15,318,35,359,32,32
19488,15,318,35,436,32,32
19489,15,318,36,42,32,32
19490,15,318,36,359,32,32
19491,15,318,36,436,32,32
19492,15,318,37,232,33,33
19493,15,318,37,296,33,33
19494,15,318,37,433,33,33
19495,15,318,38,232,33,33
19496,15,318,38,296,33,33
19497,15,318,38,433,33,33
19498,15,318,39,95,34,34
19499,15,318,40,95,34,34
19500,15,318,41,95,36,36
19501,15,318,42,111,35,35
19502,15,318,43,95,36,36
19503,15,318,44,111,35,35
19504,15,319,33,75,32,32
19505,15,319,34,42,32,32
19506,15,319,34,75,32,32
19507,15,319,35,75,32,32
19508,15,319,35,359,32,32
19509,15,319,35,436,32,32
19510,15,319,36,42,32,32
19511,15,319,36,359,32,32
19512,15,319,36,436,32,32
19513,15,319,37,232,33,33
19514,15,319,37,296,33,33
19515,15,319,37,433,33,33
19516,15,319,38,232,33,33
19517,15,319,38,296,33,33
19518,15,319,38,433,33,33
19519,15,319,39,95,34,34
19520,15,319,40,95,34,34
19521,15,319,41,95,36,36
19522,15,319,42,111,35,35
19523,15,319,43,95,36,36
19524,15,319,44,111,35,35
19525,15,319,65,74,32,24
19526,15,319,66,75,33,30
19527,15,320,33,10,3,3
19528,15,320,33,10,3,3
19529,15,320,33,163,3,3
19530,15,320,33,10,3,3
19531,15,320,34,16,3,3
19532,15,320,34,16,3,3
19533,15,320,34,167,3,3
19534,15,320,34,10,3,3
19535,15,320,35,10,3,3
19536,15,320,35,10,3,3
19537,15,320,35,163,3,3
19538,15,320,35,311,3,3
19539,15,320,35,403,3,3
19540,15,320,36,16,3,3
19541,15,320,36,16,3,3
19542,15,320,36,167,3,3
19543,15,320,36,311,3,3
19544,15,320,36,403,3,3
19545,15,320,37,11,5,5
19546,15,320,37,16,5,5
19547,15,320,37,163,5,5
19548,15,320,37,312,5,5
19549,15,320,37,403,5,5
19550,15,320,38,11,5,5
19551,15,320,38,16,5,5
19552,15,320,38,163,5,5
19553,15,320,38,312,5,5
19554,15,320,38,403,5,5
19555,15,320,39,12,7,7
19556,15,320,39,12,7,7
19557,15,320,39,164,7,7
19558,15,320,40,12,8,8
19559,15,320,40,12,8,8
19560,15,320,40,164,8,8
19561,15,320,41,17,7,7
19562,15,320,41,17,7,7
19563,15,320,41,168,7,7
19564,15,320,42,167,10,10
19565,15,320,42,17,10,10
19566,15,320,42,164,10,10
19567,15,320,43,17,7,7
19568,15,320,43,17,7,7
19569,15,320,43,168,7,7
19570,15,320,44,10,4,4
19571,15,320,44,10,4,4
19572,15,320,44,167,4,4
19573,15,321,33,10,3,3
19574,15,321,33,10,3,3
19575,15,321,33,163,3,3
19576,15,321,33,401,3,3
19577,15,321,34,10,3,3
19578,15,321,34,10,3,3
19579,15,321,34,163,3,3
19580,15,321,34,401,3,3
19581,15,321,35,11,3,3
19582,15,321,35,11,3,3
19583,15,321,35,163,3,3
19584,15,321,35,325,3,3
19585,15,321,35,406,3,3
19586,15,321,36,16,3,3
19587,15,321,36,16,3,3
19588,15,321,36,163,3,3
19589,15,321,36,325,3,3
19590,15,321,36,406,3,3
19591,15,321,37,11,5,5
19592,15,321,37,11,5,5
19593,15,321,37,163,5,5
19594,15,321,37,322,5,5
19595,15,321,37,455,5,5
19596,15,321,38,11,5,5
19597,15,321,38,11,5,5
19598,15,321,38,163,5,5
19599,15,321,38,322,5,5
19600,15,321,38,455,5,5
19601,15,321,39,12,7,7
19602,15,321,39,16,7,7
19603,15,321,39,164,7,7
19604,15,321,40,12,7,7
19605,15,321,40,17,7,7
19606,15,321,40,164,7,7
19607,15,321,41,17,7,7
19608,15,321,41,17,7,7
19609,15,321,41,164,7,7
19610,15,321,42,25,4,4
19611,15,321,43,25,7,7
19612,15,321,43,25,7,7
19613,15,321,43,164,7,7
19614,15,321,44,25,4,4
19615,15,323,33,67,39,39
19616,15,323,33,67,39,39
19617,15,323,33,42,39,39
19618,15,323,33,42,39,39
19619,15,323,34,47,38,38
19620,15,323,34,47,38,38
19621,15,323,34,42,38,38
19622,15,323,34,42,38,38
19623,15,323,35,42,38,38
19624,15,323,35,359,38,38
19625,15,323,35,436,38,38
19626,15,323,36,57,38,38
19627,15,323,36,57,38,38
19628,15,323,36,47,38,38
19629,15,323,36,359,38,38
19630,15,323,36,436,38,38
19631,15,323,37,82,40,40
19632,15,323,37,296,40,40
19633,15,323,37,433,40,40
19634,15,323,38,132,39,39
19635,15,323,38,296,39,39
19636,15,323,38,433,39,39
19637,15,323,39,101,40,40
19638,15,323,40,202,37,37
19639,15,323,41,57,39,39
19640,15,323,42,67,40,40
19641,15,323,43,82,39,39
19642,15,323,43,82,39,39
19643,15,323,43,67,39,39
19644,15,323,44,132,40,40
19645,15,323,44,132,40,40
19646,15,323,44,67,40,40
19647,15,323,65,74,24,22
19648,15,323,66,75,30,26
19649,15,323,60,54,40,40
19650,15,323,60,60,40,40
19651,15,323,61,54,35,35
19652,15,323,62,55,40,40
19653,15,323,63,55,40,40
19654,15,323,64,55,40,40
19655,15,323,45,129,10,10
19656,15,323,46,129,10,10
19657,15,323,47,129,10,10
19658,15,323,47,129,10,10
19659,15,323,47,60,10,10
19660,15,323,48,129,10,10
19661,15,323,49,129,10,10
19662,15,323,50,60,20,20
19663,15,323,50,129,20,20
19664,15,323,50,60,20,20
19665,15,323,51,118,20,20
19666,15,323,52,129,20,20
19667,15,323,52,129,20,20
19668,15,323,52,60,20,20
19669,15,323,53,118,20,20
19670,15,323,53,129,20,20
19671,15,323,53,60,20,20
19672,15,323,54,60,20,20
19673,15,323,55,60,40,40
19674,15,323,55,129,40,40
19675,15,323,55,60,40,40
19676,15,323,56,61,40,40
19677,15,323,56,129,40,40
19678,15,323,56,60,40,40
19679,15,323,57,130,40,40
19680,15,323,57,129,40,40
19681,15,323,57,60,40,40
19682,15,323,58,130,40,40
19683,15,323,58,129,40,40
19684,15,323,58,60,40,40
19685,15,323,59,130,40,40
19686,15,323,59,129,40,40
19687,15,323,59,60,40,40
19688,15,324,33,64,42,42
19689,15,324,34,47,40,40
19690,15,324,34,64,40,40
19691,15,324,35,42,41,41
19692,15,324,35,359,41,41
19693,15,324,35,436,41,41
19694,15,324,36,67,39,39
19695,15,324,36,359,39,39
19696,15,324,36,436,39,39
19697,15,324,37,82,41,41
19698,15,324,37,296,41,41
19699,15,324,37,433,41,41
19700,15,324,38,132,42,42
19701,15,324,38,296,42,42
19702,15,324,38,433,42,42
19703,15,324,39,101,41,41
19704,15,324,40,202,42,42
19705,15,324,41,67,41,41
19706,15,324,41,67,41,41
19707,15,324,41,42,41,41
19708,15,324,42,67,42,42
19709,15,324,42,67,42,42
19710,15,324,42,42,42,42
19711,15,324,43,67,41,41
19712,15,324,43,67,41,41
19713,15,324,43,42,41,41
19714,15,324,44,67,42,42
19715,15,324,44,67,42,42
19716,15,324,44,42,42,42
19717,15,324,60,54,40,40
19718,15,324,60,60,40,40
19719,15,324,61,54,35,35
19720,15,324,62,55,40,40
19721,15,324,63,55,40,40
19722,15,324,64,55,40,40
19723,15,324,45,129,10,10
19724,15,324,46,129,10,10
19725,15,324,47,129,10,10
19726,15,324,47,129,10,10
19727,15,324,47,60,10,10
19728,15,324,48,129,10,10
19729,15,324,49,129,10,10
19730,15,324,50,60,20,20
19731,15,324,50,129,20,20
19732,15,324,50,60,20,20
19733,15,324,51,118,20,20
19734,15,324,52,129,20,20
19735,15,324,52,129,20,20
19736,15,324,52,60,20,20
19737,15,324,53,118,20,20
19738,15,324,53,129,20,20
19739,15,324,53,60,20,20
19740,15,324,54,60,20,20
19741,15,324,55,60,40,40
19742,15,324,55,129,40,40
19743,15,324,55,60,40,40
19744,15,324,56,61,40,40
19745,15,324,56,129,40,40
19746,15,324,56,60,40,40
19747,15,324,57,130,40,40
19748,15,324,57,129,40,40
19749,15,324,57,60,40,40
19750,15,324,58,130,40,40
19751,15,324,58,129,40,40
19752,15,324,58,60,40,40
19753,15,324,59,130,40,40
19754,15,324,59,129,40,40
19755,15,324,59,60,40,40
19756,15,325,33,64,46,46
19757,15,325,34,47,45,45
19758,15,325,34,64,45,45
19759,15,325,35,42,47,47
19760,15,325,35,359,47,47
19761,15,325,35,436,47,47
19762,15,325,36,67,45,45
19763,15,325,36,359,45,45
19764,15,325,36,436,45,45
19765,15,325,37,82,45,45
19766,15,325,37,296,45,45
19767,15,325,37,433,45,45
19768,15,325,38,132,45,45
19769,15,325,38,296,45,45
19770,15,325,38,433,45,45
19771,15,325,39,101,46,46
19772,15,325,40,82,47,47
19773,15,325,41,47,47,47
19774,15,325,42,202,49,49
19775,15,325,43,47,47,47
19776,15,325,44,202,49,49
19777,15,325,65,74,24,22
19778,15,325,66,75,30,26
19779,15,325,60,54,40,40
19780,15,325,60,60,40,40
19781,15,325,61,54,35,35
19782,15,325,62,55,40,40
19783,15,325,63,55,40,40
19784,15,325,64,55,40,40
19785,15,325,45,129,10,10
19786,15,325,46,129,10,10
19787,15,325,47,129,10,10
19788,15,325,47,129,10,10
19789,15,325,47,60,10,10
19790,15,325,48,129,10,10
19791,15,325,49,129,10,10
19792,15,325,50,60,20,20
19793,15,325,50,129,20,20
19794,15,325,50,60,20,20
19795,15,325,51,118,20,20
19796,15,325,52,129,20,20
19797,15,325,52,129,20,20
19798,15,325,52,60,20,20
19799,15,325,53,118,20,20
19800,15,325,53,129,20,20
19801,15,325,53,60,20,20
19802,15,325,54,60,20,20
19803,15,325,55,60,40,40
19804,15,325,55,129,40,40
19805,15,325,55,60,40,40
19806,15,325,56,61,40,40
19807,15,325,56,129,40,40
19808,15,325,56,60,40,40
19809,15,325,57,130,40,40
19810,15,325,57,129,40,40
19811,15,325,57,60,40,40
19812,15,325,58,130,40,40
19813,15,325,58,129,40,40
19814,15,325,58,60,40,40
19815,15,325,59,130,40,40
19816,15,325,59,129,40,40
19817,15,325,59,60,40,40
19818,16,184,60,72,25,15
19819,16,184,61,72,20,10
19820,16,184,62,73,25,15
19821,16,184,63,73,25,15
19822,16,184,64,73,25,15
19823,16,184,45,129,10,10
19824,16,184,46,129,10,10
19825,16,184,47,129,10,10
19826,16,184,47,129,10,10
19827,16,184,47,90,10,10
19828,16,184,48,72,10,10
19829,16,184,49,72,10,10
19830,16,184,50,129,20,20
19831,16,184,50,129,20,20
19832,16,184,50,90,20,20
19833,16,184,51,72,20,20
19834,16,184,52,170,20,20
19835,16,184,52,129,20,20
19836,16,184,52,90,20,20
19837,16,184,53,90,20,20
19838,16,184,53,129,20,20
19839,16,184,53,90,20,20
19840,16,184,54,170,20,20
19841,16,184,55,170,40,40
19842,16,184,55,129,40,40
19843,16,184,55,90,40,40
19844,16,184,56,90,40,40
19845,16,184,56,129,40,40
19846,16,184,56,90,40,40
19847,16,184,57,73,40,40
19848,16,184,57,129,40,40
19849,16,184,57,90,40,40
19850,16,184,58,171,40,40
19851,16,184,58,129,40,40
19852,16,184,58,90,40,40
19853,16,184,59,73,40,40
19854,16,184,59,129,40,40
19855,16,184,59,90,40,40
19856,16,185,33,16,2,2
19857,16,185,33,16,2,2
19858,16,185,33,163,2,2
19859,16,185,33,16,2,2
19860,16,185,34,161,3,3
19861,16,185,34,161,3,3
19862,16,185,34,163,3,3
19863,16,185,34,16,3,3
19864,16,185,35,16,2,2
19865,16,185,35,16,2,2
19866,16,185,35,163,2,2
19867,16,185,35,311,2,2
19868,16,185,35,403,2,2
19869,16,185,36,161,3,3
19870,16,185,36,161,3,3
19871,16,185,36,163,3,3
19872,16,185,36,311,3,3
19873,16,185,36,403,3,3
19874,16,185,37,16,3,3
19875,16,185,37,16,3,3
19876,16,185,37,163,3,3
19877,16,185,37,312,3,3
19878,16,185,37,403,3,3
19879,16,185,38,16,3,3
19880,16,185,38,16,3,3
19881,16,185,38,163,3,3
19882,16,185,38,312,3,3
19883,16,185,38,403,3,3
19884,16,185,39,161,2,2
19885,16,185,39,161,2,2
19886,16,185,39,19,2,2
19887,16,185,40,19,4,4
19888,16,185,40,161,4,4
19889,16,185,40,19,4,4
19890,16,185,41,161,2,2
19891,16,185,41,19,2,2
19892,16,185,41,19,2,2
19893,16,185,42,16,4,4
19894,16,185,42,16,4,4
19895,16,185,42,163,4,4
19896,16,185,43,161,2,2
19897,16,185,43,19,2,2
19898,16,185,43,19,2,2
19899,16,185,44,16,4,4
19900,16,185,44,16,4,4
19901,16,185,44,163,4,4
19902,16,186,60,72,25,15
19903,16,186,61,72,20,10
19904,16,186,62,73,25,15
19905,16,186,63,73,25,15
19906,16,186,64,73,25,15
19907,16,186,45,129,10,10
19908,16,186,46,129,10,10
19909,16,186,47,129,10,10
19910,16,186,47,129,10,10
19911,16,186,47,120,10,10
19912,16,186,48,98,10,10
19913,16,186,49,98,10,10
19914,16,186,50,129,20,20
19915,16,186,50,129,20,20
19916,16,186,50,120,20,20
19917,16,186,51,98,20,20
19918,16,186,52,98,20,20
19919,16,186,52,129,20,20
19920,16,186,52,120,20,20
19921,16,186,53,222,20,20
19922,16,186,53,129,20,20
19923,16,186,53,120,20,20
19924,16,186,54,98,20,20
19925,16,186,55,98,40,40
19926,16,186,55,129,40,40
19927,16,186,55,120,40,40
19928,16,186,56,222,40,40
19929,16,186,56,129,40,40
19930,16,186,56,120,40,40
19931,16,186,57,98,40,40
19932,16,186,57,129,40,40
19933,16,186,57,120,40,40
19934,16,186,58,99,40,40
19935,16,186,58,129,40,40
19936,16,186,58,120,40,40
19937,16,186,59,98,40,40
19938,16,186,59,129,40,40
19939,16,186,59,120,40,40
19940,16,187,33,165,3,3
19941,16,187,33,16,3,3
19942,16,187,33,163,3,3
19943,16,187,33,165,3,3
19944,16,187,34,13,3,3
19945,16,187,34,13,3,3
19946,16,187,34,19,3,3
19947,16,187,34,165,3,3
19948,16,187,35,165,3,3
19949,16,187,35,16,3,3
19950,16,187,35,163,3,3
19951,16,187,35,293,3,3
19952,16,187,35,418,3,3
19953,16,187,36,13,3,3
19954,16,187,36,13,3,3
19955,16,187,36,19,3,3
19956,16,187,36,293,3,3
19957,16,187,36,418,3,3
19958,16,187,37,13,4,4
19959,16,187,37,16,4,4
19960,16,187,37,163,4,4
19961,16,187,37,264,4,4
19962,16,187,37,399,4,4
19963,16,187,38,13,4,4
19964,16,187,38,16,4,4
19965,16,187,38,163,4,4
19966,16,187,38,264,4,4
19967,16,187,38,399,4,4
19968,16,187,39,14,4,4
19969,16,187,39,14,4,4
19970,16,187,39,19,4,4
19971,16,187,40,14,4,4
19972,16,187,40,14,4,4
19973,16,187,40,19,4,4
19974,16,187,41,16,4,4
19975,16,187,41,13,4,4
19976,16,187,41,163,4,4
19977,16,187,42,16,4,4
19978,16,187,42,14,4,4
19979,16,187,42,163,4,4
19980,16,187,43,16,4,4
19981,16,187,43,13,4,4
19982,16,187,43,163,4,4
19983,16,187,44,16,4,4
19984,16,187,44,14,4,4
19985,16,187,44,163,4,4
19986,16,187,60,60,25,15
19987,16,187,61,60,20,10
19988,16,187,62,61,25,15
19989,16,187,63,61,25,15
19990,16,187,64,61,32,32
19991,16,187,45,129,10,10
19992,16,187,46,129,10,10
19993,16,187,47,129,10,10
19994,16,187,47,129,10,10
19995,16,187,47,60,10,10
19996,16,187,48,60,10,10
19997,16,187,49,60,10,10
19998,16,187,50,129,20,20
19999,16,187,50,129,20,20
20000,16,187,50,60,20,20
20001,16,187,51,60,20,20
20002,16,187,52,60,20,20
20003,16,187,52,129,20,20
20004,16,187,52,60,20,20
20005,16,187,53,60,20,20
20006,16,187,53,129,20,20
20007,16,187,53,60,20,20
20008,16,187,54,60,20,20
20009,16,187,55,60,40,40
20010,16,187,55,129,40,40
20011,16,187,55,60,40,40
20012,16,187,56,60,40,40
20013,16,187,56,129,40,40
20014,16,187,56,60,40,40
20015,16,187,57,129,40,40
20016,16,187,57,129,40,40
20017,16,187,57,60,40,40
20018,16,187,58,60,40,40
20019,16,187,58,129,40,40
20020,16,187,58,60,40,40
20021,16,187,59,129,40,40
20022,16,187,59,129,40,40
20023,16,187,59,60,40,40
20024,16,188,33,165,4,4
20025,16,188,33,16,4,4
20026,16,188,33,163,4,4
20027,16,188,33,165,4,4
20028,16,188,34,13,4,4
20029,16,188,34,13,4,4
20030,16,188,34,19,4,4
20031,16,188,34,165,4,4
20032,16,188,35,165,4,4
20033,16,188,35,16,4,4
20034,16,188,35,163,4,4
20035,16,188,35,293,4,4
20036,16,188,35,418,4,4
20037,16,188,36,13,4,4
20038,16,188,36,13,4,4
20039,16,188,36,19,4,4
20040,16,188,36,293,4,4
20041,16,188,36,418,4,4
20042,16,188,37,69,3,3
20043,16,188,37,264,3,3
20044,16,188,37,399,3,3
20045,16,188,38,69,3,3
20046,16,188,38,264,3,3
20047,16,188,38,399,3,3
20048,16,188,39,14,5,5
20049,16,188,39,14,5,5
20050,16,188,39,19,5,5
20051,16,188,40,14,5,5
20052,16,188,40,14,5,5
20053,16,188,40,19,5,5
20054,16,188,41,16,5,5
20055,16,188,41,13,5,5
20056,16,188,41,163,5,5
20057,16,188,42,16,5,5
20058,16,188,42,14,5,5
20059,16,188,42,163,5,5
20060,16,188,43,16,5,5
20061,16,188,43,13,5,5
20062,16,188,43,163,5,5
20063,16,188,44,16,5,5
20064,16,188,44,14,5,5
20065,16,188,44,163,5,5
20066,16,188,60,60,25,15
20067,16,188,61,60,20,10
20068,16,188,62,61,25,15
20069,16,188,63,61,25,15
20070,16,188,64,61,32,32
20071,16,188,45,129,10,10
20072,16,188,46,129,10,10
20073,16,188,47,129,10,10
20074,16,188,47,129,10,10
20075,16,188,47,60,10,10
20076,16,188,48,60,10,10
20077,16,188,49,60,10,10
20078,16,188,50,129,20,20
20079,16,188,50,129,20,20
20080,16,188,50,60,20,20
20081,16,188,51,60,20,20
20082,16,188,52,60,20,20
20083,16,188,52,129,20,20
20084,16,188,52,60,20,20
20085,16,188,53,60,20,20
20086,16,188,53,129,20,20
20087,16,188,53,60,20,20
20088,16,188,54,60,20,20
20089,16,188,55,60,40,40
20090,16,188,55,129,40,40
20091,16,188,55,60,40,40
20092,16,188,56,60,40,40
20093,16,188,56,129,40,40
20094,16,188,56,60,40,40
20095,16,188,57,129,40,40
20096,16,188,57,129,40,40
20097,16,188,57,60,40,40
20098,16,188,58,60,40,40
20099,16,188,58,129,40,40
20100,16,188,58,60,40,40
20101,16,188,59,129,40,40
20102,16,188,59,129,40,40
20103,16,188,59,60,40,40
20104,16,189,60,60,25,15
20105,16,189,61,60,20,10
20106,16,189,62,61,25,15
20107,16,189,63,61,25,15
20108,16,189,64,61,25,15
20109,16,189,45,129,10,10
20110,16,189,46,129,10,10
20111,16,189,47,129,10,10
20112,16,189,47,340,10,10
20113,16,189,47,60,10,10
20114,16,189,48,60,10,10
20115,16,189,49,60,10,10
20116,16,189,50,129,20,20
20117,16,189,50,340,20,20
20118,16,189,50,60,20,20
20119,16,189,51,60,20,20
20120,16,189,52,60,20,20
20121,16,189,52,340,20,20
20122,16,189,52,60,20,20
20123,16,189,53,60,20,20
20124,16,189,53,340,20,20
20125,16,189,53,60,20,20
20126,16,189,54,60,20,20
20127,16,189,55,60,40,40
20128,16,189,55,340,40,40
20129,16,189,55,60,40,40
20130,16,189,56,60,40,40
20131,16,189,56,340,40,40
20132,16,189,56,60,40,40
20133,16,189,57,129,40,40
20134,16,189,57,340,40,40
20135,16,189,57,60,40,40
20136,16,189,58,60,40,40
20137,16,189,58,340,40,40
20138,16,189,58,60,40,40
20139,16,189,59,129,40,40
20140,16,189,59,340,40,40
20141,16,189,59,60,40,40
20142,16,190,33,19,3,3
20143,16,190,33,19,3,3
20144,16,190,33,92,3,3
20145,16,190,33,19,3,3
20146,16,190,34,19,4,4
20147,16,190,34,19,4,4
20148,16,190,34,92,4,4
20149,16,190,34,19,4,4
20150,16,190,35,19,3,3
20151,16,190,35,19,3,3
20152,16,190,35,92,3,3
20153,16,190,35,263,3,3
20154,16,190,35,441,3,3
20155,16,190,36,19,4,4
20156,16,190,36,19,4,4
20157,16,190,36,92,4,4
20158,16,190,36,263,4,4
20159,16,190,36,441,4,4
20160,16,190,37,19,5,5
20161,16,190,37,19,5,5
20162,16,190,37,92,5,5
20163,16,190,37,327,5,5
20164,16,190,37,307,5,5
20165,16,190,38,19,5,5
20166,16,190,38,19,5,5
20167,16,190,38,92,5,5
20168,16,190,38,327,5,5
20169,16,190,38,307,5,5
20170,16,190,39,19,3,3
20171,16,190,40,19,3,3
20172,16,190,41,19,6,6
20173,16,190,41,19,6,6
20174,16,190,41,92,6,6
20175,16,190,42,19,5,5
20176,16,190,43,19,6,6
20177,16,190,43,19,6,6
20178,16,190,43,92,6,6
20179,16,190,44,19,5,5
20180,16,191,33,19,3,3
20181,16,191,33,19,3,3
20182,16,191,33,92,3,3
20183,16,191,33,19,3,3
20184,16,191,34,19,4,4
20185,16,191,34,19,4,4
20186,16,191,34,92,4,4
20187,16,191,34,19,4,4
20188,16,191,35,19,3,3
20189,16,191,35,19,3,3
20190,16,191,35,92,3,3
20191,16,191,35,263,3,3
20192,16,191,35,441,3,3
20193,16,191,36,19,4,4
20194,16,191,36,19,4,4
20195,16,191,36,92,4,4
20196,16,191,36,263,4,4
20197,16,191,36,441,4,4
20198,16,191,37,19,5,5
20199,16,191,37,19,5,5
20200,16,191,37,92,5,5
20201,16,191,37,327,5,5
20202,16,191,37,307,5,5
20203,16,191,38,19,5,5
20204,16,191,38,19,5,5
20205,16,191,38,92,5,5
20206,16,191,38,327,5,5
20207,16,191,38,307,5,5
20208,16,191,39,19,3,3
20209,16,191,40,19,3,3
20210,16,191,41,19,6,6
20211,16,191,41,19,6,6
20212,16,191,41,92,6,6
20213,16,191,42,19,5,5
20214,16,191,43,19,6,6
20215,16,191,43,19,6,6
20216,16,191,43,92,6,6
20217,16,191,44,19,5,5
20218,16,192,33,69,6,6
20219,16,192,33,69,6,6
20220,16,192,33,194,6,6
20221,16,192,33,69,6,6
20222,16,192,34,23,4,4
20223,16,192,34,69,4,4
20224,16,192,35,69,6,6
20225,16,192,35,69,6,6
20226,16,192,35,194,6,6
20227,16,192,35,293,6,6
20228,16,192,35,418,6,6
20229,16,192,36,23,4,4
20230,16,192,36,293,4,4
20231,16,192,36,418,4,4
20232,16,192,37,179,6,6
20233,16,192,37,179,6,6
20234,16,192,37,69,6,6
20235,16,192,37,264,6,6
20236,16,192,37,399,6,6
20237,16,192,38,179,6,6
20238,16,192,38,179,6,6
20239,16,192,38,69,6,6
20240,16,192,38,264,6,6
20241,16,192,38,399,6,6
20242,16,192,39,187,6,6
20243,16,192,39,187,6,6
20244,16,192,39,179,6,6
20245,16,192,40,187,6,6
20246,16,192,40,187,6,6
20247,16,192,40,179,6,6
20248,16,192,41,19,6,6
20249,16,192,41,19,6,6
20250,16,192,41,194,6,6
20251,16,192,42,41,4,4
20252,16,192,42,19,4,4
20253,16,192,42,41,4,4
20254,16,192,43,19,6,6
