item_id,version_group_id,language_id,flavor_text
420,14,9,"A device that indicates Trainers who
want to battle. Its battery charges
while you walk."
421,5,9,"A case that holds
up to 9,999 COINS."
421,6,9,"A case that holds
up to 9,999 COINS."
421,7,9,"A case for holding COINS obtained
at the GAME CORNER.
It holds up to 9,999 COINS."
421,8,9,"A case for holding Coins obtained at
the Game Corner.
It holds up to 50,000 Coins."
421,9,9,"A case for holding Coins obtained at
the Game Corner.
It holds up to 50,000 Coins."
421,10,9,"A case for holding coins obtained at
the Game Corner.
It holds up to 50,000 coins."
421,11,5,"Une boîte pour conserver les Jetons
obtenus au Casino.
Peut contenir jusqu’à 50 000 Jetons."
421,11,9,"A case for holding coins obtained at
the Game Corner.
It holds up to 50,000 coins."
421,14,9,"A case for holding coins obtained at
the Game Corner.
It holds up to 50,000 coins."
422,5,9,"Use by any body of
water to fish for
wild POKéMON."
422,6,9,"Use by any body of
water to fish for
wild POKéMON."
422,7,9,"An old and beat-up fishing rod.
Use it by any body of water to 
fish for wild POKéMON."
422,8,9,"An old and beat-up fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
422,9,9,"An old and beat-up fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
422,10,9,"An old and beat-up fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
422,11,5,"Une vieille canne usée. Utilisez-la pour
pêcher des Pokémon sauvages dans
les points d’eau."
422,11,9,"An old and beat-up fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
422,14,9,"An old and beat-up fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
422,15,9,"An old and beat-up fishing rod.
Use it at any body of water to
fish for wild aquatic Pokémon."
423,5,9,"A decent fishing
rod for catching
wild POKéMON."
423,6,9,"A decent fishing
rod for catching
wild POKéMON."
423,7,9,"A new, good-quality fishing rod.
Use it by any body of water to 
fish for wild POKéMON."
423,8,9,"A new, good-quality fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
423,9,9,"A new, good-quality fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
423,10,9,"A new, good-quality fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
423,11,5,"Une canne neuve et de bonne qualité.
Utilisez-la pour pêcher des Pokémon
sauvages dans les points d’eau."
423,11,9,"A new, good-quality fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
423,14,9,"A new, good-quality fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
423,15,9,"A new, good-quality fishing rod.
Use it at any body of water to
fish for wild aquatic Pokémon."
424,5,9,"The best fishing
rod for catching
wild POKéMON."
424,6,9,"The best fishing
rod for catching
wild POKéMON."
424,7,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish
for wild POKéMON."
424,8,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
424,9,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
424,10,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
424,11,5,"Une canne à pêche ultramoderne.
Utilisez-la pour pêcher des Pokémon
sauvages dans les points d’eau."
424,11,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
424,14,9,"An awesome, high-tech fishing rod.
Use it by any body of water to fish for
wild aquatic Pokémon."
425,8,9,"A watering can shaped like a PSYDUCK.
It helps promote healthy growth of
Berries planted in soft soil."
425,9,9,"A watering can shaped like a PSYDUCK.
It helps promote healthy growth of
Berries planted in soft soil."
425,10,9,"A watering can shaped like a PSYDUCK.
It helps promote healthy growth of
Berries planted in soft soil."
425,11,5,"Arrosoir en forme de Psykokwak. Aide
à la croissance des Baies plantées dans
les sols meubles."
425,11,9,"A watering can shaped like a Psyduck.
It helps promote healthy growth of
Berries planted in soft soil."
425,14,9,"A watering can shaped like a Psyduck.
It helps promote healthy growth of
Berries planted in soft soil."
426,8,9,"A case for storing Poffin cooked from
Berries.
"
426,9,9,"A case for storing Poffin cooked from
Berries.
"
426,10,9,"A case for storing Poffin cooked from
Berries.
"
426,11,5,"Boîte pour ranger les Poffins faits
à partir de Baies."
426,11,9,"A case for storing Poffin cooked from
Berries.
"
426,14,9,"A case for storing Poffin cooked from
Berries.
"
427,6,9,"A folding bicycle
that is faster than
the RUNNING SHOES."
427,7,9,"A folding bicycle that allows
faster movement than the RUNNING
SHOES."
427,8,9,"A folding Bicycle that enables much
faster movement than the Running
Shoes."
427,9,9,"A folding Bicycle that enables much
faster movement than the Running
Shoes."
427,10,9,"A folding Bicycle that enables much
faster movement than the Running
Shoes."
427,11,5,"Une Bicyclette pliable permettant de se
déplacer plus rapidement qu’avec les
Chaussures de Sport."
427,11,9,"A folding Bicycle that enables much
faster movement than the Running
Shoes."
427,14,9,"A folding Bicycle that enables much
faster movement than the Running
Shoes."
427,15,9,"A folding Bicycle that enables a rider
to get around much faster than a pair
of Running Shoes will allow."
428,8,9,"A key to one of the suites at the
luxury hotel by a lake. For some odd
reason, it often disappears."
428,9,9,"A key to one of the suites at the
luxury hotel by a lake. For some odd
reason, it often disappears."
428,10,9,"A key to one of the suites at the
luxury hotel by a lake. For some odd
reason, it often disappears."
428,11,5,"Clé de l’une des suites de l’hôtel de
luxe se trouvant près du lac.
Bizarrement, elle disparaît souvent."
428,11,9,"A key to one of the suites at the
luxury hotel by a lake. For some odd
reason, it often disappears."
428,14,9,"A key to one of the suites at the
luxury hotel by a lake. For some odd
reason, it often disappears."
429,8,9,"A letter from Prof. Oak.
Written in it is a request for you to
go to Rt. 224."
429,9,9,"A letter from Prof. Oak.
Written in it is a request for you to
go to Rt. 224."
429,10,9,"A letter from Prof. Oak.
Written in it is a request for you to
go to Rt. 224."
429,11,5,"Lettre du Prof. Chen vous demandant de
vous rendre sur la Route 224."
429,11,9,"A letter from Prof. Oak.
Written in it is a request for you to
go to Rt. 224."
429,14,9,"A letter from Prof. Oak.
Written in it is a request for you to
go to Rt. 224."
430,8,9,"A feather that glows like the moon.
It is said to possess the power to
dispel nightmares."
430,9,9,"A feather that glows like the moon.
It is said to possess the power to
dispel nightmares."
430,10,9,"A feather that glows like the moon.
It is said to possess the power to
dispel nightmares."
430,11,5,"Plume qui brille comme la lune. On dit
qu’elle a le pouvoir de chasser les
cauchemars."
430,11,9,"A feather that glows like the moon.
It is said to possess the power to
dispel nightmares."
430,14,9,"A feather that glows like the moon.
It is said to possess the power to
dispel nightmares."
431,8,9,"A card needed for entering the inn in
Canalave City. Oddly, the last date
marked on it was 50 years ago."
431,9,9,"A card needed for entering the inn in
Canalave City. Oddly, the last date
marked on it was 50 years ago."
431,10,9,"A card needed for entering the inn in
Canalave City. Oddly, the last date
marked on it was 50 years ago."
431,11,5,"Carte nécessaire pour entrer à
l’auberge de Joliberges. Le dernier
tampon date d’il y a 50 ans!"
431,11,9,"A card needed for entering the inn in
Canalave City. Oddly, the last date
marked on it was 50 years ago."
431,14,9,"A card needed for entering the inn in
Canalave City. Oddly, the last date
marked on it was 50 years ago."
432,8,9,"A flute that puts out echoing sounds
that do not seem to be of this world.
It is unknown who made it."
432,9,9,"A flute that puts out echoing sounds
that do not seem to be of this world.
It is unknown who made it."
432,10,9,"A flute that puts out echoing sounds
that do not seem to be of this world.
It is unknown who made it."
432,11,5,"Flûte produisant des sons qui semblent
provenir d’un autre monde. On ne sait
pas qui l’a fabriquée."
432,11,9,"A flute that puts out echoing sounds
that do not seem to be of this world.
It is unknown who made it."
432,14,9,"A flute that puts out echoing sounds
that do not seem to be of this world.
It is unknown who made it."
433,5,9,"The ticket required
for sailing on a
ferry."
433,6,9,"The ticket required
for sailing on a
ferry."
433,7,9,"The ticket required for sailing on
the ferry S.S. ANNE.
It has a drawing of a ship on it."
433,8,9,"The ticket required for sailing on the
ferry S.S. Anne. It has a drawing of a
ship on it."
433,9,9,"The ticket required for sailing on the
ferry S.S. Anne. It has a drawing of a
ship on it."
433,10,9,"The ticket required for sailing on the
ferry S.S. Aqua. It has a drawing of a
ship on it."
433,11,5,"Un ticket nécessaire pour embarquer
sur le Bateau Express Aquaria.
Il y a un bateau dessiné dessus."
433,11,9,"The ticket required for sailing on the
ferry S.S. Aqua. It has a drawing of a
ship on it."
433,14,9,"The ticket required for sailing on the
ferry S.S. Aqua. It has a drawing of a
ship on it."
434,5,9,"The pass required
for entering
POKéMON CONTESTS."
434,6,9,"The pass required
for entering
POKéMON CONTESTS."
434,7,9,"The pass required for entering
POKéMON CONTESTS. It has a
drawing of an award ribbon on it."
434,8,9,"The pass required for entering Pokémon
Contests. It has a drawing of an award
ribbon on it."
434,9,9,"The pass required for entering Pokémon
Contests. It has a drawing of an award
ribbon on it."
434,10,9,"The pass required for entering Pokémon
Contests. It has a drawing of an award
ribbon on it."
434,11,5,"La carte requise pour participer aux
Concours Pokémon. Il y a un ruban
dessiné dessus."
434,11,9,"The pass required for entering Pokémon
Contests. It has a drawing of an award
ribbon on it."
434,14,9,"The pass required for entering Pokémon
Contests. It has a drawing of an award
ribbon on it."
435,8,9,"A stone formed when boulders melted in
intensely hot magma, then hardened.
Magma remains sealed inside."
435,9,9,"A stone formed when boulders melted in
intensely hot magma, then hardened.
Magma remains sealed inside."
435,10,9,"A stone formed when boulders melted in
intensely hot magma, then hardened.
Magma remains sealed inside."
435,11,5,"Pierre formée à partir de roche en
fusion solidifiée. Elle contient du
magma."
435,11,9,"A stone formed when boulders melted in
intensely hot magma, then hardened.
Magma remains sealed inside."
435,14,9,"A stone formed when boulders melted in
intensely hot magma, then hardened.
Magma remains sealed inside."
436,8,9,"A parcel entrusted in your care.
You are supposed to deliver it to your
childhood friend who left Twinleaf Town."
436,9,9,"A parcel entrusted in your care.
You are supposed to deliver it to your
childhood friend who left Twinleaf Town."
436,10,9,"A parcel entrusted in your care.
You are supposed to deliver it to your
childhood friend who left Twinleaf Town."
436,11,5,"Paquet qu’on vous a confié. Vous devez
le remettre à votre ami d’enfance qui a
quitté Bonaugure."
436,11,9,"A parcel entrusted in your care.
You are supposed to deliver it to your
childhood friend who left Twinleaf Town."
436,14,9,"A parcel entrusted in your care.
You are supposed to deliver it to your
childhood friend who left Twinleaf Town."
437,8,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
437,9,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
437,10,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
437,11,5,"Un des trois bons à échanger contre
une Pokémontre."
437,11,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
437,14,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
438,8,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
438,9,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
438,10,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
438,11,5,"Un des trois bons à échanger contre
une Pokémontre."
438,11,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
438,14,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
439,8,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
439,9,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
439,10,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
439,11,5,"Un des trois bons à échanger contre
une Pokémontre."
439,11,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
439,14,9,"A coupon to be exchanged for a
Pokémon Watch (Pokétch for short).
Three coupons are needed."
440,5,9,"The key to the
storage inside the
ABANDONED SHIP."
440,6,9,"The key to the
storage inside the
ABANDONED SHIP."
440,7,9,"A key that opens the storage hold
inside the ABANDONED SHIP.
It is old and looks easily broken."
440,8,9,"The key to Team Galactic’s sinister
warehouse located at the edge of
Veilstone City."
440,9,9,"The key to Team Galactic’s sinister
warehouse located at the edge of
Veilstone City."
440,10,9,"The key to Team Galactic’s sinister
warehouse located at the edge of
Veilstone City."
440,11,5,"La clé de l’entrepôt de la Team Galaxie
situé à la périphérie de Voilaroc."
440,11,9,"The key to Team Galactic’s sinister
warehouse located at the edge of
Veilstone City."
440,14,9,"The key to Team Galactic’s sinister
warehouse located at the edge of
Veilstone City."
441,8,9,"A fantastic medicine dispensed by the
pharmacy in Cianwood City. It fully
heals a Pokémon of any ailment."
441,9,9,"A fantastic medicine dispensed by the
pharmacy in Cianwood City. It fully
heals a Pokémon of any ailment."
441,10,9,"A fantastic medicine dispensed by the
pharmacy in Cianwood City. It fully
heals a Pokémon of any ailment."
441,11,5,"Médicament génial vendu à la pharmacie
d’Irisia. Soigne totalement un Pokémon
de tout problème de statut."
441,11,9,"A fantastic medicine dispensed by the
pharmacy in Cianwood City. It fully
heals a Pokémon of any ailment."
441,14,9,"A fantastic medicine dispensed by the
pharmacy in Cianwood City. It fully
heals a Pokémon of any ailment."
442,9,9,"A glowing orb to be held by GIRATINA.
It boosts the power of Dragon- and
Ghost-type moves."
442,10,9,"A glowing orb to be held by GIRATINA.
It boosts the power of Dragon- and
Ghost-type moves."
442,11,5,"Mystérieux objet destiné à Giratina.
Améliore les capacités de type Dragon
et Spectre."
442,11,9,"A glowing orb to be held by Giratina.
It boosts the power of Dragon- and
Ghost-type moves."
442,14,9,"A glowing orb to be held by Giratina.
It boosts the power of Dragon- and
Ghost-type moves."
443,9,9,"An amazing device that can record a
battle either between friends or at a
special battle facility."
443,10,9,"An amazing device that can record a
battle either between friends or at a
special battle facility."
443,11,5,"Appareil utile permettant d’enregistrer
les combats entre amis et ceux ayant
lieu dans un bâtiment de combat."
443,11,9,"An amazing device that can record a
battle either between friends or at a
special battle facility."
443,14,9,"An amazing device that can record a
battle either between friends or at a
special battle facility."
444,9,9,"A flower sometimes bundled in bouquets
to convey gratitude on special
occasions like birthdays."
444,10,9,"A flower sometimes bundled in bouquets
to convey gratitude on special
occasions like birthdays."
444,11,5,"Fleur que l’on offre en gage de
reconnaissance, notamment à
l’occasion d’un anniversaire."
444,11,9,"A flower sometimes bundled in bouquets
to convey gratitude on special
occasions like birthdays."
444,14,9,"A flower sometimes bundled in bouquets
to convey gratitude on special
occasions like birthdays."
445,6,9,"The key to the
CINNABAR ISLAND
GYM’s entrance."
445,7,9,"The key to CINNABAR ISLAND GYM’s
front door. It is colored red and
decorated."
445,9,9,"A high-tech key that has to be used at
a specific location. It emits a special
electric signal to open a door."
445,10,9,"A high-tech key that has to be used at
a specific location. It emits a special
electric signal to open a door."
445,11,5,"Clé destinée à une serrure très
complexe. Ouvre une porte en
transmettant un signal électrique."
445,11,9,"A high-tech key that has to be used at
a specific location. It emits a special
electric signal to open a door."
445,14,9,"A high-tech key that has to be used at
a specific location. It emits a special
electric signal to open a door."
446,10,9,"A handy box where you can store up to
99 Apricorns of each kind."
446,11,5,"Une boîte bien pratique qui peut
contenir jusqu’à 99 Noigrumes."
446,11,9,"A handy box where you can store up to
99 Apricorns of each kind."
446,14,9,"A handy box where you can store up to
99 Apricorns of each kind."
447,10,9,"Handy containers for cultivating
Berries wherever you go."
447,11,5,"Un accessoire portatif qui permet de
cultiver des Baies en tout lieu et à
tout moment."
447,11,9,"Handy containers for cultivating
Berries wherever you go."
447,14,9,"Handy containers for cultivating
Berries wherever you go."
448,10,9,"A bottle used for watering plants in the
Berry Pots."
448,11,5,"Un arrosoir qui permet de faire croître
rapidement les Baies plantées dans le
Plante-Baies."
448,11,9,"A bottle used for watering plants in the
Berry Pots."
448,14,9,"A bottle used for watering plants in the
Berry Pots."
449,10,9,"A Poké Ball for catching Pokémon hooked
by a Rod when fishing."
449,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur les
Pokémon ferrés avec une canne à pêche."
449,11,9,"A Poké Ball for catching Pokémon hooked
by a Rod when fishing."
449,14,9,"A Poké Ball for catching Pokémon hooked
by a Rod when fishing."
450,10,9,"A Poké Ball for catching Pokémon that
are a lower level than your own."
450,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur
les Pokémon de niveau inférieur au sien."
450,11,9,"A Poké Ball for catching Pokémon that
are a lower level than your own."
450,14,9,"A Poké Ball for catching Pokémon that
are a lower level than your own."
451,10,9,"A Poké Ball for catching Pokémon that
evolve using the Moon Stone."
451,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur les
Pokémon évoluant avec une Pierre Lune."
451,11,9,"A Poké Ball for catching Pokémon that
evolve using the Moon Stone."
451,14,9,"A Poké Ball for catching Pokémon that
evolve using the Moon Stone."
452,10,9,"A Poké Ball for catching very heavy
Pokémon."
452,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur
les Pokémon lourds."
452,11,9,"A Poké Ball for catching very heavy
Pokémon."
452,14,9,"A Poké Ball for catching very heavy
Pokémon."
453,10,9,"A Poké Ball that makes it easier to
catch fast Pokémon."
453,11,5,"Une Poké Ball un peu spéciale qui
fonctionne particulièrement bien sur
les Pokémon qui ont tendance à fuir."
453,11,9,"A Poké Ball that makes it easier to
catch Pokémon which are quick to
run away."
453,14,9,"A Poké Ball that makes it easier to
catch Pokémon which are quick to
run away."
454,10,9,"A Poké Ball that makes caught Pokémon
more friendly."
454,11,5,"Une Poké Ball un peu spéciale qui
permet de rendre rapidement amicaux
les Pokémon sauvages attrapés avec."
454,11,9,"A Poké Ball that makes caught Pokémon
more friendly."
454,14,9,"A Poké Ball that makes caught Pokémon
more friendly."
455,10,9,"Poké Ball for catching Pokémon that are
the opposite gender of your Pokémon."
455,11,5,"Une Poké Ball un peu spéciale qui
fonctionne mieux sur un Pokémon de
la même espèce mais de sexe opposé."
455,11,9,"Poké Ball for catching Pokémon that are
the opposite gender of your Pokémon."
455,14,9,"Poké Ball for catching Pokémon that are
the opposite gender of your Pokémon."
456,10,9,A special Poké Ball for the Pal Park.
456,11,5,"Une Poké Ball spéciale utilisée au
Parc des Amis."
456,11,9,A special Poké Ball for the Pal Park.
456,14,9,A special Poké Ball for the Pal Park.
457,10,9,"A special Poké Ball for the
Bug-Catching Contest."
457,11,5,"Une Poké Ball spéciale utilisée au
Concours de Capture d’insecte."
457,11,9,"A special Poké Ball for the
Bug-Catching Contest."
457,14,9,"A special Poké Ball for the
Bug-Catching Contest."
458,10,9,"A red Apricorn.
It assails your nostrils."
458,11,5,"Un Noigrume de couleur rouge.
Il dégage un puissant arôme."
458,11,9,"A red Apricorn.
It assails your nostrils."
458,14,9,"A red Apricorn.
It assails your nostrils."
459,10,9,"A blue Apricorn.
It smells a bit like grass."
459,11,5,"Un Noigrume de couleur bleue.
Il dégage un arôme un peu aigre."
459,11,9,"A blue Apricorn.
It smells a bit like grass."
459,14,9,"A blue Apricorn.
It smells a bit like grass."
460,10,9,"A yellow Apricorn.
It has an invigorating scent."
460,11,5,"Un Noigrume de couleur jaune.
Il dégage un arôme délicat."
460,11,9,"A yellow Apricorn.
It has an invigorating scent."
460,14,9,"A yellow Apricorn.
It has an invigorating scent."
461,10,9,"A green Apricorn.
It has a mysterious, aromatic scent."
461,11,5,"Un Noigrume de couleur verte.
Il dégage un arôme étonnamment riche."
461,11,9,"A green Apricorn.
It has a mysterious, aromatic scent."
461,14,9,"A green Apricorn.
It has a mysterious, aromatic scent."
462,10,9,"A pink Apricorn.
It has a nice, sweet scent."
462,11,5,"Un Noigrume de couleur rose.
Il dégage un arôme sucré."
462,11,9,"A pink Apricorn.
It has a nice, sweet scent."
462,14,9,"A pink Apricorn.
It has a nice, sweet scent."
463,10,9,"A white Apricorn.
It doesn’t smell like anything."
463,11,5,"Un Noigrume de couleur blanche.
Il ne dégage aucun arôme."
463,11,9,"A white Apricorn.
It doesn’t smell like anything."
463,14,9,"A white Apricorn.
It doesn’t smell like anything."
464,10,9,"A black Apricorn
It has an indescribable scent."
464,11,5,"Un Noigrume de couleur noire.
Il dégage un arôme indéfinissable."
464,11,9,"A black Apricorn
It has an indescribable scent."
464,14,9,"A black Apricorn
It has an indescribable scent."
465,5,9,"A device that
signals an invisible
item by sound."
465,6,9,"A device that
signals an invisible
item by sound."
465,7,9,"A device used for finding items.
If there is a hidden item nearby
when it is used, it emits a signal."
465,10,9,"It checks for unseen items in the area
and makes noise and lights when it
finds something."
465,11,5,"Un appareil high-tech qui indique
l’emplacement des objets invisibles
en émettant un son et en clignotant."
465,11,9,"It checks for unseen items in the area
and makes noise and lights when it
finds something."
465,14,9,"It checks for unseen items in the area
and makes noise and lights when it
finds something."
465,15,9,"It searches for hidden items in the
area and emits different lights and
sounds when it detects something."
466,10,9,"A famous candy in Mahogany Town. Many
tourists like to buy them to take home."
466,11,5,"Un bonbon, spécialité d’Acajou.
Il constitue un cadeau très réputé."
466,11,9,"A famous Mahogany Town candy tourists
like to buy and take home. It restores
the HP of one Pokémon by 20 points."
466,14,9,"A famous Mahogany Town candy tourists
like to buy and take home. It restores
the HP of one Pokémon by 20 points."
467,5,9,"A red, glowing orb
said to contain an
ancient power."
467,6,9,"A red, glowing orb
said to contain an
ancient power."
467,7,9,"An orb that glows red.
It is said to contain an incredible
power from ancient times."
467,10,9,"A shiny red orb that is said to have
a legend and has a deep connection with
the Hoenn region."
467,11,5,"Un orbe incarnat dont on dit qu’il a
un lien très étroit avec les légendes
de Hoenn."
467,11,9,"A shiny red orb that is said to have
a legend and has a deep connection with
the Hoenn region."
467,14,9,"A shiny red orb that is said to have
a legend and has a deep connection with
the Hoenn region."
468,5,9,"A blue, glowing orb
said to contain an
ancient power."
468,6,9,"A blue, glowing orb
said to contain an
ancient power."
468,7,9,"An orb that glows blue.
It is said to contain an incredible
power from ancient times."
468,10,9,"A shiny blue orb that is said to have
a legend and has a deep connection with
the Hoenn region."
468,11,5,"Un orbe céruléen dont on dit qu’il a
un lien très étroit avec les légendes
de Hoenn."
468,11,9,"A shiny blue orb that is said to have
a legend and has a deep connection with
the Hoenn region."
468,14,9,"A shiny blue orb that is said to have
a legend and has a deep connection with
the Hoenn region."
469,10,9,"A shiny green orb that is said to have
a legend and has a deep connection with
the Hoenn region."
469,11,5,"Un orbe viride dont on dit qu’il a un
lien très étroit avec les légendes
de Hoenn."
469,11,9,"A shiny green orb that is said to have
a legend and has a deep connection with
the Hoenn region."
469,14,9,"A shiny green orb that is said to have
a legend and has a deep connection with
the Hoenn region."
470,10,9,"A crystal ball that was excavated from
the ground. A very beautiful stone that
is covered with bits of rock and earth."
470,11,5,"Un orbe cristallin fraîchement déterré.
Il est encore pris dans une gangue de
terre et de roche."
470,11,9,"A crystal ball that was excavated from
the ground. A very beautiful stone that
is covered with bits of rock and earth."
470,14,9,"A crystal ball that was excavated from
the ground. A very beautiful stone that
is covered with bits of rock and earth."
471,10,9,"A report of all the discovered kinds
of UNOWN."
471,11,5,"Un carnet permettant de noter toutes
les formes de Zarbi capturées."
471,11,9,"A report of all the discovered kinds
of Unown."
471,14,9,"A report of all the discovered kinds
of Unown."
472,10,9,"A card to save points for the
Buena’s Password show."
472,11,5,"Une carte pour accumuler les points de
l’émission “Le Mot de Passe de Buena”."
472,11,9,"A card to save points for the
Buena’s Password show."
472,14,9,"A card to save points for the
Buena’s Password show."
473,10,9,"A very tasty tail of something.
It sells for a high price."
473,11,5,"Une queue d’origine inconnue tout à fait
savoureuse, vendue très cher."
473,11,9,"A very tasty tail of something.
It sells for a high price."
473,14,9,"A very tasty tail of something.
It sells for a high price."
474,10,9,"A very old-fashioned bell that makes a
gentle ringing."
474,11,5,"Une cloche antique au tintement
apaisant."
474,11,9,"A very old-fashioned bell that makes a
gentle ringing."
474,14,9,"A very old-fashioned bell that makes a
gentle ringing."
475,6,9,"A card-type door
key used in SILPH
CO’s office."
475,7,9,"A card-type key that unlocks doors
in SILPH CO.’s HEAD OFFICE in
SAFFRON CITY."
475,10,9,"A card key that opens a shutter in the
Radio Tower."
475,11,5,"Une clé en forme de carte permettant
d’ouvrir les cloisons de la Tour Radio."
475,11,9,"A card key that opens a shutter in the
Radio Tower."
475,14,9,"A card key that opens a shutter in the
Radio Tower."
476,5,9,"The key for NEW
MAUVILLE beneath
MAUVILLE CITY."
476,6,9,"The key for NEW
MAUVILLE beneath
MAUVILLE CITY."
476,7,9,"The key to NEW MAUVILLE, which
was constructed beneath MAUVILLE
CITY."
476,10,9,"A key that opens a door in the
Goldenrod Tunnel."
476,11,5,"Une clé qui permet d’ouvrir la porte
au fond du Doublon-Tunnel."
476,11,9,"A key that opens a door in the
Goldenrod Tunnel."
476,14,9,"A key that opens a door in the
Goldenrod Tunnel."
477,10,9,"A scale from the red GYARADOS. It glows
red like a flame."
477,11,5,"Une écaille du Léviator apparu au Lac
Colère. Elle rougeoie comme une flamme."
477,11,9,"A scale from the red Gyarados. It glows
red like a flame."
477,14,9,"A scale from the red Gyarados. It glows
red like a flame."
478,10,9,The Poké Doll lost by the Copycat.
478,11,5,Poupée Mime Jr. perdue par la Copieuse.
478,11,9,"The Mime Jr. doll that was lost by
the Copycat."
478,14,9,"The Mime Jr. doll that was lost by
the Copycat."
479,10,9,"A ticket required for riding the Magnet
Train. It allows you to ride whenever
and however much you’d like."
479,11,5,"Un ticket nécessaire pour monter
à bord du Train Magnétique.
Utilisable à volonté."
479,11,9,"A ticket required for riding the Magnet
Train. It allows you to ride whenever
and however much you’d like."
479,14,9,"A ticket required for riding the Magnet
Train. It allows you to ride whenever
and however much you’d like."
480,10,9,"An important machine part for the
Power Plant that was stolen."
480,11,5,"Une pièce essentielle du générateur
de la Centrale."
480,11,9,"An important machine part for the
Power Plant that was stolen."
480,14,9,"An important machine part for the
Power Plant that was stolen."
481,10,9,"A strange, silvery feather
that sparkles."
481,11,5,"Une étrange plume qui brille
d’un éclat argenté."
481,11,9,"A strange, silvery feather
that sparkles."
481,14,9,"A strange, silvery feather
that sparkles."
482,10,9,"A mystical, rainbow feather
that sparkles."
482,11,5,"Une étrange plume qui brille
d’un éclat arc-en-ciel."
482,11,9,"A mystical rainbow feather
that sparkles."
482,14,9,"A mystical rainbow feather
that sparkles."
483,10,9,"A mysterious Egg obtained from Mr.
Pokémon. What’s in the Egg is unknown."
483,11,5,"Un œuf étrange confié par M. Pokémon.
Personne ne sait ce qu’il contient."
483,11,9,"A mysterious Egg obtained from Mr.
Pokémon. What’s in the Egg is unknown."
483,14,9,"A mysterious Egg obtained from Mr.
Pokémon. What’s in the Egg is unknown."
484,10,9,"A music player that allows you to listen
to nostalgic songs. It’s operated with
a single switch."
484,11,5,"Un lecteur de musique qui permet de se
plonger dans une atmosphère rétro. Une
pression suffit pour changer de mode."
484,11,9,"A music player that allows you to listen
to nostalgic songs. It’s operated with
a single switch."
484,14,9,"A music player that allows you to listen
to nostalgic songs. It’s operated with
a single switch."
485,10,9,"An old-fashioned bell with a gentle,
soothing sound."
485,11,5,"Une cloche antique au tintement
apaisant."
485,11,9,"A very old-fashioned bell that makes a
gentle ringing."
485,14,9,"A very old-fashioned bell that makes a
gentle ringing."
486,10,9,"It holds Pokéathlon records. It’s a
card that shows how many victories
you’ve had."
486,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit votre
nombre de victoires au Pokéathlon."
486,11,9,"It holds Pokéathlon records. It’s a
card that shows how many victories
you’ve had."
486,14,9,"It holds Pokéathlon records. It’s a
card that shows how many victories
you’ve had."
487,10,9,"It holds Pokéathlon records. It’s a
card that shows how many
losses you’ve had."
487,11,5,"Contient vos données du Pokéathlon.
Sur cette carte est inscrit le nombre
de fois où vous avez fini en dernier."
